Acct_No,Trans_Date,Ref_Code,Ref_no,Amount,Timestamp,Tag,Reading,Consumption,sequence
411201690,3/4/2019,2,10272338,322.36,3/8/19 15:28,W,15,14,3011397
411201700,3/4/2019,2,10272339,210,3/8/19 15:28,W,6,6,3011398
411201730,3/4/2019,2,10272340,1146.65,3/8/19 15:28,W,38,37,3011399
411201590,3/4/2019,2,10272334,526.34,3/8/19 15:28,W,23,21,3011393
411201610,3/4/2019,2,10272335,294.27,3/8/19 15:28,W,14,13,3011394
411201630,3/4/2019,2,10272336,210,3/8/19 15:28,W,10,9,3011395
411201670,3/4/2019,2,10272337,632.66,3/8/19 15:28,W,25,24,3011396
411201740,3/4/2019,2,10272342,981.8,3/8/19 15:28,W,2847,20,3011401
411201750,3/4/2019,2,10272343,294.27,3/8/19 15:28,W,4163,13,3011402
411201800,3/4/2019,2,10272347,738.98,3/8/19 15:28,W,3055,27,3011406
411201810,3/4/2019,2,10272348,210,3/8/19 15:28,W,2112,4,3011407
411201900,3/4/2019,2,10272351,238.09,3/8/19 15:28,W,960,11,3011410
411201910,3/4/2019,2,10272352,845.3,3/8/19 15:28,W,3300,30,3011411
411201950,3/4/2019,2,10272356,406.63,3/8/19 15:28,W,2642,17,3011415
411201000,3/4/2019,4,1574556,-416.39,3/4/19 9:21,W,,,3009415
411201010,3/4/2019,2,10272307,210,3/8/19 15:28,W,6,5,3011366
411201090,3/4/2019,2,10272314,210,3/8/19 15:28,W,7,6,3011373
411201100,3/4/2019,2,10272313,266.18,3/8/19 15:28,W,361,12,3011372
411201110,3/4/2019,2,10272312,210,3/8/19 15:28,W,1790,4,3011371
411201210,3/4/2019,2,10272317,210,3/8/19 15:28,W,9,8,3011376
411201220,3/4/2019,2,10272784,210,3/8/19 15:28,W,138,8,3011843
411201230,3/4/2019,2,10272323,490.9,3/8/19 15:28,W,23,20,3011382
411201240,3/4/2019,2,10272324,238.09,3/8/19 15:28,W,14,11,3011383
411201360,3/4/2019,2,10272316,322.36,3/8/19 15:28,W,15,14,3011375
411201390,3/4/2019,2,10272325,322.36,3/8/19 15:28,W,903,14,3011384
411201450,3/4/2019,2,10272331,210,3/8/19 15:28,W,11,10,3011390
411201520,3/4/2019,2,10272332,210,3/8/19 15:28,W,381,1,3011391
411201530,3/4/2019,2,10272333,1275.8,3/8/19 15:28,W,41,40,3011392
411203120,3/4/2019,2,10272395,490.9,3/8/19 15:28,W,1794,20,3011454
411203100,3/4/2019,2,10272437,210,3/8/19 15:28,W,851,5,3011496
411203150,3/4/2019,2,10272444,462.81,3/8/19 15:28,W,3480,19,3011503
411203160,3/4/2019,2,10272446,210,3/8/19 15:28,W,1552,8,3011505
411203170,3/4/2019,2,10272435,210,3/8/19 15:28,W,506,4,3011494
411203180,3/4/2019,2,10272439,266.18,3/8/19 15:28,W,483,12,3011498
411203200,3/4/2019,2,10272397,210,3/8/19 15:28,W,1902,8,3011456
411203210,3/4/2019,2,10272392,210,3/8/19 15:28,W,790,9,3011451
411203220,3/4/2019,2,10272390,210,3/8/19 15:28,W,1568,8,3011449
411203251,3/4/2019,2,10272452,210,3/8/19 15:28,W,7,7,3011511
411203260,3/4/2019,2,10272459,210,3/8/19 15:28,W,707,5,3011518
411202920,3/4/2019,2,10272417,210,3/8/19 15:28,W,1748,10,3011476
411202990,3/4/2019,2,10272433,210,3/8/19 15:28,W,237,5,3011492
411202990,3/4/2019,4,1574524,-231,3/4/19 8:26,W,,,3009383
411203010,3/4/2019,2,10272502,266.18,3/8/19 15:28,W,2160,12,3011561
411202830,3/4/2019,2,10272427,322.36,3/8/19 15:28,W,164,14,3011486
411202870,3/4/2019,2,10272410,210,3/8/19 15:28,W,1335,6,3011469
411202880,3/4/2019,2,10272431,210,3/8/19 15:28,W,1030,8,3011490
411203010,3/4/2019,4,1574560,-420.96,3/4/19 9:27,W,,,3009421
411203030,3/4/2019,2,10272394,406.63,3/8/19 15:28,W,786,17,3011453
411203050,3/4/2019,2,10272391,210,3/8/19 15:28,W,1139,7,3011450
411203070,3/4/2019,2,10272447,322.36,3/8/19 15:28,W,2091,14,3011506
411203090,3/4/2019,2,10272505,210,3/8/19 15:28,W,10,10,3011564
411202490,3/4/2019,2,10272514,210,3/8/19 15:28,W,1053,8,3011573
411202530,3/4/2019,2,10272401,597.22,3/8/19 15:28,W,737,23,3011460
411202450,3/4/2019,2,10272389,322.36,3/8/19 15:28,W,1323,14,3011448
411202480,3/4/2019,2,10272399,210,3/8/19 15:28,W,1902,6,3011458
411202481,3/4/2019,2,10272398,210,3/8/19 15:28,W,1056,4,3011457
411202560,3/4/2019,2,10272404,668.1,3/8/19 15:28,W,1731,25,3011463
411202580,3/4/2019,2,10272403,561.78,3/8/19 15:28,W,1070,22,3011462
411202610,3/4/2019,2,10272405,210,3/8/19 15:28,W,2145,10,3011464
411202620,3/4/2019,2,10272515,294.27,3/8/19 15:28,W,559,13,3011574
411202630,3/4/2019,2,10272406,210,3/8/19 15:28,W,1197,9,3011465
411202660,3/4/2019,2,10272407,210,3/8/19 15:28,W,1299,10,3011466
411202690,3/4/2019,2,10272408,668.1,3/8/19 15:28,W,608,25,3011467
411202700,3/4/2019,2,10272409,266.18,3/8/19 15:28,W,1940,12,3011468
411202710,3/4/2019,2,10272411,490.9,3/8/19 15:28,W,1563,20,3011470
411202720,3/4/2019,2,10272412,210,3/8/19 15:28,W,10,10,3011471
411202730,3/4/2019,2,10272414,238.09,3/8/19 15:28,W,2089,11,3011473
411202741,3/4/2019,2,10272413,378.54,3/8/19 15:28,W,1406,16,3011472
411202751,3/4/2019,2,10272419,210,3/8/19 15:28,W,756,6,3011478
411202790,3/4/2019,2,10272418,462.81,3/8/19 15:28,W,3066,19,3011477
411202801,3/4/2019,2,10272420,210,3/8/19 15:28,W,1150,6,3011479
411202810,3/4/2019,2,10272429,210,3/8/19 15:28,W,118,7,3011488
411205990,3/4/2019,2,10272472,266.18,3/8/19 15:28,W,2343,12,3011531
411206000,3/4/2019,2,10272569,210,3/8/19 15:28,W,2350,0,3011628
411205980,3/4/2019,2,10272529,210,3/8/19 15:28,W,614,7,3011588
411205940,3/4/2019,2,10272780,210,3/8/19 15:28,W,482,4,3011839
411205950,3/4/2019,2,10272370,266.18,3/8/19 15:28,W,22,12,3011429
411205970,3/4/2019,2,10272501,210,3/8/19 15:28,W,1957,7,3011560
411205860,3/4/2019,2,10272385,210,3/8/19 15:28,W,938,3,3011444
411205870,3/4/2019,2,10272321,210,3/8/19 15:28,W,8,5,3011380
411205880,3/4/2019,2,10272258,210,3/8/19 15:27,W,1593,0,3011317
411205900,3/4/2019,2,10272493,210,3/8/19 15:28,W,2357,8,3011552
411205910,3/4/2019,2,10272480,462.81,3/8/19 15:28,W,216,19,3011539
411205920,3/4/2019,2,10272510,210,3/8/19 15:28,W,1278,9,3011569
411205670,3/4/2019,2,10272248,210,3/8/19 15:27,W,11,10,3011307
411205680,3/4/2019,2,10272279,294.27,3/8/19 15:28,W,16,13,3011338
411205690,3/4/2019,2,10272653,597.22,3/8/19 15:28,W,2093,23,3011712
411205700,3/4/2019,2,10272764,210,3/8/19 15:28,W,6,6,3011823
411205740,3/4/2019,2,10272327,561.78,3/8/19 15:28,W,780,22,3011386
411205750,3/4/2019,2,10272453,238.09,3/8/19 15:28,W,1228,11,3011512
411205760,3/4/2019,2,10272619,210,3/8/19 15:28,W,7,6,3011678
411205770,3/4/2019,2,10272253,490.9,3/8/19 15:27,W,21,20,3011312
411205790,3/4/2019,2,10272252,238.09,3/8/19 15:27,W,13,11,3011311
411205800,3/4/2019,2,10272602,266.18,3/8/19 15:28,W,1778,12,3011661
411205810,3/4/2019,2,10272467,210,3/8/19 15:28,W,764,6,3011526
411205840,3/4/2019,2,10272534,322.36,3/8/19 15:28,W,385,14,3011593
411206070,3/4/2019,2,10272632,561.78,3/8/19 15:28,W,22,22,3011691
411206080,3/4/2019,2,10272713,266.18,3/8/19 15:28,W,29,12,3011772
411206020,3/4/2019,2,10272707,632.66,3/8/19 15:28,W,2005,24,3011766
411206030,3/4/2019,2,10272504,210,3/8/19 15:28,W,874,1,3011563
411206050,3/4/2019,2,10272511,294.27,3/8/19 15:28,W,13,13,3011570
411206090,3/4/2019,2,10272544,210,3/8/19 15:28,W,348,7,3011603
411206110,3/4/2019,2,10272470,378.54,3/8/19 15:28,W,722,16,3011529
411206120,3/4/2019,2,10272530,322.36,3/8/19 15:28,W,1198,14,3011589
411206130,3/4/2019,2,10272767,210,3/8/19 15:28,W,97,9,3011826
411206140,3/4/2019,2,10272703,210,3/8/19 15:28,W,10,10,3011762
411206150,3/4/2019,2,10272393,210,3/8/19 15:28,W,555,5,3011452
411206170,3/4/2019,2,10272651,266.18,3/8/19 15:28,W,2852,12,3011710
411206180,3/4/2019,2,10272536,322.36,3/8/19 15:28,W,1565,14,3011595
411206190,3/4/2019,2,10272705,294.27,3/8/19 15:28,W,2072,13,3011764
411206200,3/4/2019,2,10272481,434.72,3/8/19 15:28,W,1797,18,3011540
411206210,3/4/2019,2,10272760,210,3/8/19 15:28,W,10,10,3011819
411206230,3/4/2019,2,10272769,462.81,3/8/19 15:28,W,1850,19,3011828
411206240,3/4/2019,2,10272450,294.27,3/8/19 15:28,W,796,13,3011509
411206250,3/4/2019,2,10272641,294.27,3/8/19 15:28,W,1449,13,3011700
411206260,3/4/2019,2,10272320,378.54,3/8/19 15:28,W,18,16,3011379
411206290,3/4/2019,2,10272706,210,3/8/19 15:28,W,1986,8,3011765
411206300,3/4/2019,2,10272310,210,3/8/19 15:28,W,827,5,3011369
411206310,3/4/2019,2,10272509,210,3/8/19 15:28,W,2286,10,3011568
411206320,3/4/2019,2,10272508,238.09,3/8/19 15:28,W,11,11,3011567
411206330,3/4/2019,2,10272592,406.63,3/8/19 15:28,W,761,17,3011651
411206340,3/4/2019,2,10272466,266.18,3/8/19 15:28,W,1195,12,3011525
411204730,3/4/2019,2,10272726,434.72,3/8/19 15:28,W,2108,18,3011785
411204740,3/4/2019,2,10272731,210,3/8/19 15:28,W,6,5,3011790
411204780,3/4/2019,2,10272732,434.72,3/8/19 15:28,W,3011,18,3011791
411204790,3/4/2019,2,10272738,238.09,3/8/19 15:28,W,11,11,3011797
411204870,3/4/2019,2,10272737,266.18,3/8/19 15:28,W,13,12,3011796
411204871,3/4/2019,2,10272736,774.42,3/8/19 15:28,W,1666,28,3011795
411204704,3/4/2019,2,10272724,266.18,3/8/19 15:28,W,1657,12,3011783
411204710,3/4/2019,2,10272773,266.18,3/8/19 15:28,W,233,12,3011832
411204720,3/4/2019,2,10272723,210,3/8/19 15:28,W,8,6,3011782
411204670,3/4/2019,2,10272587,210,3/8/19 15:28,W,12,10,3011646
411204670,3/4/2019,4,1574571,-462,3/4/19 10:07,W,,,3009436
411204671,3/4/2019,2,10272638,294.27,3/8/19 15:28,W,1708,13,3011697
411204691,3/4/2019,2,10272719,210,3/8/19 15:28,W,4,3,3011778
411204880,3/4/2019,2,10272735,210,3/8/19 15:28,W,7,6,3011794
411204890,3/4/2019,2,10272740,434.72,3/8/19 15:28,W,1752,18,3011799
411204900,3/4/2019,2,10272743,210,3/8/19 15:28,W,470,8,3011802
411204940,3/4/2019,2,10272741,378.54,3/8/19 15:28,W,3045,16,3011800
411204950,3/4/2019,2,10272747,462.81,3/8/19 15:28,W,1648,19,3011806
411204952,3/4/2019,2,10272742,597.22,3/8/19 15:28,W,2456,23,3011801
411204953,3/4/2019,2,10272749,210,3/8/19 15:28,W,264,7,3011808
411204960,3/4/2019,2,10272746,378.54,3/8/19 15:28,W,1272,16,3011805
411204961,3/4/2019,2,10272745,266.18,3/8/19 15:28,W,1735,12,3011804
411204962,3/4/2019,2,10272748,210,3/8/19 15:28,W,2263,9,3011807
411204964,3/4/2019,2,10272491,210,3/8/19 15:28,W,42,8,3011550
411205060,3/4/2019,2,10272751,210,3/8/19 15:28,W,3127,8,3011810
411205120,3/4/2019,2,10272752,210,3/8/19 15:28,W,2703,10,3011811
411205140,3/4/2019,2,10272754,210,3/8/19 15:28,W,2157,5,3011813
411205180,3/4/2019,2,10272758,1373.24,3/8/19 15:28,W,3177,42,3011817
411205220,3/4/2019,2,10272763,210,3/8/19 15:28,W,1478,7,3011822
411205290,3/4/2019,2,10272755,210,3/8/19 15:28,W,6,5,3011814
411205340,3/4/2019,2,10272756,266.18,3/8/19 15:28,W,1753,12,3011815
411205350,3/4/2019,2,10272757,210,3/8/19 15:28,W,7,5,3011816
411205410,3/4/2019,2,10272776,238.09,3/8/19 15:28,W,1456,11,3011835
411205420,3/4/2019,2,10272761,434.72,3/8/19 15:28,W,1529,18,3011820
411205440,3/4/2019,2,10272774,294.27,3/8/19 15:28,W,1942,13,3011833
411205500,3/4/2019,2,10272782,490.9,3/8/19 15:28,W,2370,20,3011841
411205501,3/4/2019,2,10272783,434.72,3/8/19 15:28,W,2048,18,3011842
411205510,3/4/2019,2,10272311,210,3/8/19 15:28,W,1407,6,3011370
411205520,3/4/2019,2,10272710,210,3/8/19 15:28,W,1268,4,3011769
411205530,3/4/2019,2,10272280,462.81,3/8/19 15:28,W,829,19,3011339
411205550,3/4/2019,2,10272485,238.09,3/8/19 15:28,W,1336,11,3011544
411205560,3/4/2019,2,10272574,238.09,3/8/19 15:28,W,960,11,3011633
411205570,3/4/2019,2,10272648,238.09,3/8/19 15:28,W,67,11,3011707
411205580,3/4/2019,2,10272660,210,3/8/19 15:28,W,465,8,3011719
411205590,3/4/2019,2,10272661,210,3/8/19 15:28,W,5,5,3011720
411205610,3/4/2019,2,10272302,526.34,3/8/19 15:28,W,24,21,3011361
411205630,3/4/2019,2,10272711,210,3/8/19 15:28,W,962,1,3011770
411205660,3/4/2019,2,10272753,210,3/8/19 15:28,W,1561,2,3011812
411204001,3/4/2019,2,10272598,210,3/8/19 15:28,W,9,8,3011657
411204010,3/4/2019,2,10272718,294.27,3/8/19 15:28,W,1202,13,3011777
411204011,3/4/2019,2,10272717,294.27,3/8/19 15:28,W,1709,13,3011776
411203991,3/4/2019,2,10272562,210,3/8/19 15:28,W,79,7,3011621
411203992,3/4/2019,2,10272557,210,3/8/19 15:28,W,9,7,3011616
411204000,3/4/2019,2,10272600,210,3/8/19 15:28,W,3,2,3011659
411204012,3/4/2019,2,10272778,322.36,3/8/19 15:28,W,1718,14,3011837
411204014,3/4/2019,2,10272601,266.18,3/8/19 15:28,W,1710,12,3011660
411204016,3/4/2019,2,10272765,406.63,3/8/19 15:28,W,1460,17,3011824
411204020,3/4/2019,2,10272728,322.36,3/8/19 15:28,W,14,14,3011787
411204024,3/4/2019,2,10272725,210,3/8/19 15:28,W,7,6,3011784
411204030,3/4/2019,2,10272777,210,3/8/19 15:28,W,1109,7,3011836
411203942,3/4/2019,2,10272558,294.27,3/8/19 15:28,W,1416,13,3011617
411203950,3/4/2019,2,10272554,238.09,3/8/19 15:28,W,13,11,3011613
411203952,3/4/2019,2,10272457,350.45,3/8/19 15:28,W,2159,15,3011516
411203954,3/4/2019,2,10272464,210,3/8/19 15:28,W,1963,8,3011523
411203955,3/4/2019,2,10272595,526.34,3/8/19 15:28,W,22,21,3011654
411203960,3/4/2019,2,10272461,210,3/8/19 15:28,W,691,10,3011520
411203961,3/4/2019,2,10272550,526.34,3/8/19 15:28,W,24,21,3011609
411203962,3/4/2019,2,10272709,238.09,3/8/19 15:28,W,2126,11,3011768
411203963,3/4/2019,2,10272547,210,3/8/19 15:28,W,10,9,3011606
411203964,3/4/2019,2,10272577,210,3/8/19 15:28,W,709,6,3011636
411203965,3/4/2019,2,10272584,210,3/8/19 15:28,W,1132,6,3011643
411203970,3/4/2019,2,10272565,210,3/8/19 15:28,W,482,9,3011624
411203971,3/4/2019,2,10272549,210,3/8/19 15:28,W,10,8,3011608
411203980,3/4/2019,2,10272568,210,3/8/19 15:28,W,11,9,3011627
411203990,3/4/2019,2,10272596,210,3/8/19 15:28,W,1497,10,3011655
411203280,3/4/2019,2,10272456,668.1,3/8/19 15:28,W,3154,25,3011515
411203270,3/4/2019,2,10272460,294.27,3/8/19 15:28,W,1252,13,3011519
411203291,3/4/2019,2,10272445,210,3/8/19 15:28,W,591,10,3011504
411203310,3/4/2019,2,10272580,210,3/8/19 15:28,W,1655,9,3011639
411203320,3/4/2019,2,10272454,322.36,3/8/19 15:28,W,1915,14,3011513
411203380,3/4/2019,2,10272455,210,3/8/19 15:28,W,2048,9,3011514
411203410,3/4/2019,2,10272462,462.81,3/8/19 15:28,W,2445,19,3011521
411203440,3/4/2019,2,10272539,266.18,3/8/19 15:28,W,1595,12,3011598
411203450,3/4/2019,2,10272556,266.18,3/8/19 15:28,W,14,12,3011615
411203451,3/4/2019,2,10272537,210,3/8/19 15:28,W,1781,10,3011596
411203452,3/4/2019,2,10272613,378.54,3/8/19 15:28,W,17,16,3011672
411203460,3/4/2019,2,10272542,210,3/8/19 15:28,W,155,6,3011601
411203470,3/4/2019,2,10272543,210,3/8/19 15:28,W,10,8,3011602
411203700,3/4/2019,2,10272541,210,3/8/19 15:28,W,1002,6,3011600
411203720,3/4/2019,2,10272540,490.9,3/8/19 15:28,W,22,20,3011599
411203800,3/4/2019,2,10272546,406.63,3/8/19 15:28,W,19,17,3011605
411203840,3/4/2019,2,10272548,210,3/8/19 15:28,W,10,9,3011607
411203880,3/4/2019,2,10272458,294.27,3/8/19 15:28,W,1635,13,3011517
411203890,3/4/2019,2,10272771,210,3/8/19 15:28,W,1630,9,3011830
411203900,3/4/2019,2,10272576,238.09,3/8/19 15:28,W,14,11,3011635
411203901,3/4/2019,2,10272597,210,3/8/19 15:28,W,7,6,3011656
411203930,3/4/2019,2,10272469,210,3/8/19 15:28,W,1695,3,3011528
411203931,3/4/2019,2,10272559,294.27,3/8/19 15:28,W,15,13,3011618
411203940,3/4/2019,2,10272552,294.27,3/8/19 15:28,W,18,13,3011611
411203941,3/4/2019,2,10272471,210,3/8/19 15:28,W,914,7,3011530
411204031,3/4/2019,2,10272729,210,3/8/19 15:28,W,422,9,3011788
411204040,3/4/2019,2,10272775,322.36,3/8/19 15:28,W,1801,14,3011834
411204041,3/4/2019,2,10272733,1017.5,3/8/19 15:28,W,1172,34,3011792
411204041,3/4/2019,4,1574573,-1166.65,3/4/19 10:13,W,,,3009440
411204043,3/4/2019,2,10272727,210,3/8/19 15:28,W,1248,9,3011786
411204044,3/4/2019,2,10272768,210,3/8/19 15:28,W,1438,10,3011827
411204046,3/4/2019,2,10272730,238.09,3/8/19 15:28,W,12,11,3011789
411204050,3/4/2019,2,10272766,294.27,3/8/19 15:28,W,1875,13,3011825
411204051,3/4/2019,2,10272734,210,3/8/19 15:28,W,5,4,3011793
411204051,3/4/2019,4,1574567,-462,3/4/19 9:48,W,,,3009428
411204051,3/4/2019,5,1574567,-231,3/4/19 9:50,W,,,3009430
411204051,3/4/2019,8,1574567,462,3/4/19 9:50,W,,,3009429
411204052,3/4/2019,2,10272599,210,3/8/19 15:28,W,11,10,3011658
411204053,3/4/2019,2,10272494,210,3/8/19 15:28,W,371,3,3011553
411204060,3/4/2019,2,10272606,210,3/8/19 15:28,W,716,1,3011665
411204090,3/4/2019,2,10272604,210,3/8/19 15:28,W,2552,10,3011663
411204118,3/4/2019,2,10272624,350.45,3/8/19 15:28,W,16,15,3011683
411204130,3/4/2019,2,10272594,1017.5,3/8/19 15:28,W,2877,34,3011653
411204131,3/4/2019,2,10272609,210,3/8/19 15:28,W,759,9,3011668
411204140,3/4/2019,2,10272610,406.63,3/8/19 15:28,W,627,17,3011669
411204150,3/4/2019,2,10272611,210,3/8/19 15:28,W,11,10,3011670
411204170,3/4/2019,2,10272612,210,3/8/19 15:28,W,9,8,3011671
411204190,3/4/2019,2,10272614,210,3/8/19 15:28,W,755,6,3011673
411204250,3/4/2019,2,10272617,210,3/8/19 15:28,W,971,6,3011676
411204270,3/4/2019,2,10272615,210,3/8/19 15:28,W,27,6,3011674
411204280,3/4/2019,2,10272561,210,3/8/19 15:28,W,11,9,3011620
411204291,3/4/2019,2,10272622,210,3/8/19 15:28,W,7,6,3011681
411204300,3/4/2019,2,10272621,238.09,3/8/19 15:28,W,12,11,3011680
411204310,3/4/2019,2,10272571,210,3/8/19 15:28,W,12,10,3011630
411204320,3/4/2019,2,10272625,210,3/8/19 15:28,W,9,8,3011684
411204340,3/4/2019,2,10272575,561.78,3/8/19 15:28,W,25,22,3011634
411204400,3/4/2019,2,10272572,210,3/8/19 15:28,W,564,10,3011631
411204450,3/4/2019,2,10272573,210,3/8/19 15:28,W,12,10,3011632
411204480,3/4/2019,2,10272627,406.63,3/8/19 15:28,W,2709,17,3011686
411204490,3/4/2019,2,10272628,210,3/8/19 15:28,W,1687,9,3011687
411204500,3/4/2019,2,10272563,238.09,3/8/19 15:28,W,3884,11,3011622
411204521,3/4/2019,2,10272570,210,3/8/19 15:28,W,7,6,3011629
411204530,3/4/2019,2,10272629,266.18,3/8/19 15:28,W,1532,12,3011688
411204533,3/4/2019,2,10272759,294.27,3/8/19 15:28,W,14,13,3011818
411204550,3/4/2019,2,10272643,350.45,3/8/19 15:28,W,2221,15,3011702
411204554,3/4/2019,2,10272630,266.18,3/8/19 15:28,W,1805,12,3011689
411204590,3/4/2019,2,10272631,210,3/8/19 15:28,W,4,3,3011690
411204591,3/4/2019,2,10272712,210,3/8/19 15:28,W,1781,10,3011771
411204610,3/4/2019,2,10272626,210,3/8/19 15:28,W,1934,9,3011685
411204612,3/4/2019,2,10272720,322.36,3/8/19 15:28,W,2018,14,3011779
411204622,3/4/2019,2,10272699,210,3/8/19 15:28,W,4,3,3011758
411204624,3/4/2019,2,10272647,210,3/8/19 15:28,W,1602,8,3011706
411204630,3/4/2019,2,10272640,210,3/8/19 15:28,W,1608,10,3011699
411204634,3/4/2019,2,10272650,210,3/8/19 15:28,W,1153,6,3011709
411204640,3/4/2019,2,10272642,210,3/8/19 15:28,W,472,6,3011701
411204650,3/4/2019,2,10272477,210,3/8/19 15:28,W,2086,9,3011536
611202637,3/4/2019,4,1574587,-292.83,3/4/19 10:49,W,,,3009454
611202665,3/4/2019,4,1574596,-354.61,3/4/19 13:03,W,,,3009890
711100004,3/4/2019,4,1575183,-262,3/4/19 11:46,W,,,3009832
711100005,3/4/2019,4,1575157,-438.9,3/4/19 12:44,W,,,3009886
711100013,3/4/2019,4,1575201,-773.89,3/4/19 11:52,W,,,3009849
711100016,3/4/2019,4,1575199,-231,3/4/19 11:52,W,,,3009847
711100022,3/4/2019,4,1575161,-231,3/4/19 11:39,W,,,3009810
711100025,3/4/2019,4,1575152,-219.45,3/4/19 11:36,W,,,3009802
711100027,3/4/2019,4,1575218,-500,3/4/19 11:57,W,,,3009866
711100037,3/4/2019,4,1575195,-219.45,3/4/19 11:50,W,,,3009842
711100044,3/4/2019,4,1575163,-231,3/4/19 11:40,W,,,3009812
711100053,3/4/2019,4,1575224,-220,3/4/19 11:59,W,,,3009872
711100065,3/4/2019,4,1575221,-451,3/4/19 11:58,W,,,3009869
611202512,3/4/2019,4,1574593,-385.5,3/4/19 11:50,W,,,3009844
611202560,3/4/2019,4,1574620,-1000,3/4/19 15:26,W,,,3009914
611202551,3/4/2019,4,1574603,-509.11,3/4/19 13:49,W,,,3009897
611202577,3/4/2019,2,10272423,210,3/8/19 15:28,W,1052,4,3011482
711100094,3/4/2019,4,1575203,-500,3/4/19 11:53,W,,,3009851
711100095,3/4/2019,4,1575179,-894.61,3/4/19 11:44,W,,,3009828
711100096,3/4/2019,4,1575170,-302.79,3/4/19 11:42,W,,,3009819
711100112,3/4/2019,4,1575227,-1000,3/4/19 11:59,W,,,3009875
711100122,3/4/2019,4,1575160,-219.45,3/4/19 11:39,W,,,3009809
711100132,3/4/2019,4,1575226,-682,3/4/19 11:59,W,,,3009874
711100138,3/4/2019,4,1575188,-219.45,3/4/19 12:44,W,,,3009888
711100139,3/4/2019,4,1575214,-462,3/4/19 11:57,W,,,3009862
711100142,3/4/2019,4,1575159,-682,3/4/19 11:38,W,,,3009808
711100162,3/4/2019,4,1575206,-385.5,3/4/19 11:54,W,,,3009854
711100167,3/4/2019,4,1575184,-354,3/4/19 11:46,W,,,3009833
711100174,3/4/2019,4,1575208,-985.48,3/4/19 11:55,W,,,3009856
711100177,3/4/2019,4,1575212,-250,3/4/19 11:56,W,,,3009860
711100183,3/4/2019,4,1575198,-231,3/4/19 11:51,W,,,3009846
711100188,3/4/2019,4,1575234,-220,3/4/19 12:01,W,,,3009882
711100192,3/4/2019,4,1575173,-450.35,3/4/19 11:43,W,,,3009822
711100194,3/4/2019,4,1575229,-250,3/4/19 12:00,W,,,3009877
711100206,3/4/2019,4,1575166,-320,3/4/19 11:41,W,,,3009815
711100224,3/4/2019,4,1575219,-200,3/4/19 11:58,W,,,3009867
711100245,3/4/2019,4,1575228,-300,3/4/19 12:00,W,,,3009876
711100250,3/4/2019,4,1575205,-462,3/4/19 11:53,W,,,3009853
711100267,3/4/2019,4,1575176,-231,3/4/19 11:44,W,,,3009825
711100271,3/4/2019,4,1575165,-589.69,3/4/19 11:41,W,,,3009814
711100277,3/4/2019,4,1575153,-300,3/4/19 11:36,W,,,3009803
811100059,3/4/2019,4,1575223,-231,3/4/19 11:58,W,,,3009871
811100070,3/4/2019,4,1575181,-763.39,3/4/19 11:45,W,,,3009830
811100082,3/4/2019,4,1575191,-231,3/4/19 11:49,W,,,3009838
811100084,3/4/2019,4,1575190,-231,3/4/19 11:48,W,,,3009837
811100089,3/4/2019,4,1575172,-492.94,3/4/19 11:43,W,,,3009821
811100092,3/4/2019,4,1575177,-231,3/4/19 11:44,W,,,3009826
811100097,3/4/2019,4,1575180,-450,3/4/19 11:45,W,,,3009829
811100105,3/4/2019,4,1575187,-616.55,3/4/19 12:44,W,,,3009887
811100109,3/4/2019,4,1575154,-600,3/4/19 11:36,W,,,3009804
711100281,3/4/2019,4,1575192,-300,3/4/19 11:49,W,,,3009839
711100283,3/4/2019,4,1575196,-462,3/4/19 11:50,W,,,3009843
711100286,3/4/2019,4,1575151,-500,3/4/19 11:35,W,,,3009801
711100287,3/4/2019,4,1575210,-492.94,3/4/19 11:55,W,,,3009858
711100293,3/4/2019,4,1575217,-440,3/4/19 11:57,W,,,3009865
711100319,3/4/2019,4,1575193,-712.94,3/4/19 11:49,W,,,3009840
711100328,3/4/2019,4,1575155,-220,3/4/19 11:36,W,,,3009805
711100329,3/4/2019,4,1575164,-300,3/4/19 11:41,W,,,3009813
711100330,3/4/2019,4,1575178,-1300,3/4/19 11:44,W,,,3009827
711100331,3/4/2019,4,1575169,-231,3/4/19 11:42,W,,,3009818
711100332,3/4/2019,4,1575215,-462,3/4/19 11:57,W,,,3009863
711100333,3/4/2019,4,1575207,-423.83,3/4/19 11:54,W,,,3009855
711100338,3/4/2019,4,1575174,-231,3/4/19 11:43,W,,,3009823
711100345,3/4/2019,4,1575156,-400,3/4/19 11:36,W,,,3009806
711100346,3/4/2019,4,1575189,-410,3/4/19 11:48,W,,,3009836
711100363,3/4/2019,4,1575158,-1042,3/4/19 11:38,W,,,3009807
711100370,3/4/2019,4,1575175,-462,3/4/19 11:44,W,,,3009824
711100371,3/4/2019,4,1575194,-514.8,3/4/19 11:49,W,,,3009841
711100372,3/4/2019,4,1575182,-432,3/4/19 11:45,W,,,3009831
711100379,3/4/2019,4,1575197,-433.58,3/4/19 11:51,W,,,3009845
711100380,3/4/2019,4,1575222,-231,3/4/19 11:58,W,,,3009870
711100381,3/4/2019,4,1575209,-350,3/4/19 11:55,W,,,3009857
711100388,3/4/2019,4,1575202,-200,3/4/19 11:52,W,,,3009850
711100388,3/4/2019,4,1575211,-224.87,3/4/19 11:56,W,,,3009859
711100401,3/4/2019,4,1575162,-231,3/4/19 11:39,W,,,3009811
