Acct_No,Trans_Date,Ref_Code,Ref_no,Amount,Timestamp,Tag,Reading,Consumption,sequence
211202870,5/2/2019,2,10278084,210,5/3/19 16:25,W,44,0,3026135
211202920,5/2/2019,2,10278091,378.54,5/3/19 16:25,W,51,16,3026142
211202950,5/2/2019,2,10278092,294.27,5/3/19 16:25,W,495,13,3026143
211203020,5/2/2019,2,10278094,294.27,5/3/19 16:25,W,175,13,3026145
211203040,5/2/2019,2,10278096,350.45,5/3/19 16:25,W,624,15,3026147
211203050,5/2/2019,2,10278106,434.72,5/3/19 16:25,W,480,18,3026157
211203070,5/2/2019,2,10278095,210,5/3/19 16:25,W,222,9,3026146
211203080,5/2/2019,2,10278097,210,5/3/19 16:25,W,150,7,3026148
211203090,5/2/2019,2,10278098,210,5/3/19 16:25,W,476,4,3026149
211203100,5/2/2019,2,10278099,210,5/3/19 16:25,W,30,8,3026150
211203110,5/2/2019,2,10278100,210,5/3/19 16:25,W,520,4,3026151
211203140,5/2/2019,2,10278103,210,5/3/19 16:25,W,19,6,3026154
211203170,5/2/2019,2,10278104,238.09,5/3/19 16:25,W,71,11,3026155
211203220,5/2/2019,2,10278108,406.63,5/3/19 16:25,W,307,17,3026159
211203230,5/2/2019,2,10278105,294.27,5/3/19 16:25,W,24,13,3026156
211203231,5/2/2019,2,10278109,561.78,5/3/19 16:25,W,44,22,3026160
211203240,5/2/2019,2,10278107,350.45,5/3/19 16:25,W,439,15,3026158
211203250,5/2/2019,2,10278111,210,5/3/19 16:25,W,38,9,3026162
211203260,5/2/2019,2,10278110,210,5/3/19 16:25,W,33,9,3026161
211203270,5/2/2019,2,10278115,266.18,5/3/19 16:25,W,244,12,3026166
211203280,5/2/2019,2,10278118,210,5/3/19 16:25,W,153,7,3026169
211203340,5/2/2019,2,10278113,210,5/3/19 16:25,W,388,0,3026164
211203350,5/2/2019,2,10278114,210,5/3/19 16:25,W,723,8,3026165
211203360,5/2/2019,2,10278117,266.18,5/3/19 16:25,W,186,12,3026168
211203380,5/2/2019,2,10278122,322.36,5/3/19 16:25,W,489,14,3026173
211203410,5/2/2019,2,10278120,210,5/3/19 16:25,W,373,6,3026171
211203420,5/2/2019,2,10278260,266.18,5/3/19 16:25,W,744,12,3026311
211203440,5/2/2019,2,10278119,210,5/3/19 16:25,W,505,10,3026170
211203500,5/2/2019,2,10278124,526.34,5/3/19 16:25,W,297,21,3026175
211203520,5/2/2019,2,10278126,210,5/3/19 16:25,W,121,10,3026177
211203540,5/2/2019,2,10278188,490.9,5/3/19 16:25,W,327,20,3026239
211203550,5/2/2019,2,10278127,238.09,5/3/19 16:25,W,143,11,3026178
211203560,5/2/2019,2,10278128,210,5/3/19 16:25,W,14,8,3026179
211203580,5/2/2019,2,10278132,238.09,5/3/19 16:25,W,134,11,3026183
211203600,5/2/2019,2,10278133,210,5/3/19 16:25,W,37,10,3026184
211203610,5/2/2019,2,10278135,210,5/3/19 16:25,W,17,8,3026186
211203610,5/2/2019,4,1579942,-462,5/2/19 9:25,W,,,3025459
211203630,5/2/2019,2,10278134,210,5/3/19 16:25,W,407,8,3026185
211203640,5/2/2019,2,10278136,322.36,5/3/19 16:25,W,218,14,3026187
211203650,5/2/2019,2,10278137,434.72,5/3/19 16:25,W,569,18,3026188
211203680,5/2/2019,2,10278143,210,5/3/19 16:25,W,18,5,3026194
211203700,5/2/2019,2,10278144,350.45,5/3/19 16:25,W,219,15,3026195
211203709,5/2/2019,2,10277949,210,5/3/19 16:25,W,981,7,3026000
211203710,5/2/2019,2,10278145,266.18,5/3/19 16:25,W,816,12,3026196
211203720,5/2/2019,2,10278142,210,5/3/19 16:25,W,40,6,3026193
211203750,5/2/2019,2,10278291,210,5/3/19 16:25,W,16,8,3026342
211203790,5/2/2019,2,10278147,210,5/3/19 16:25,W,202,10,3026198
211203820,5/2/2019,2,10278149,294.27,5/3/19 16:25,W,184,13,3026200
211203840,5/2/2019,2,10278150,210,5/3/19 16:25,W,33,9,3026201
211203860,5/2/2019,2,10278153,294.27,5/3/19 16:25,W,189,13,3026204
211203900,5/2/2019,2,10278151,210,5/3/19 16:25,W,199,4,3026202
211203910,5/2/2019,2,10278159,434.72,5/3/19 16:25,W,257,18,3026210
211203950,5/2/2019,2,10278152,434.72,5/3/19 16:25,W,388,18,3026203
211203970,5/2/2019,2,10278157,210,5/3/19 16:25,W,668,6,3026208
211203980,5/2/2019,2,10278250,210,5/3/19 16:25,W,35,9,3026301
211203990,5/2/2019,2,10278169,210,5/3/19 16:25,W,162,10,3026220
211204020,5/2/2019,2,10278164,210,5/3/19 16:25,W,591,9,3026215
211204050,5/2/2019,2,10278166,597.22,5/3/19 16:25,W,247,23,3026217
211204100,5/2/2019,2,10278177,406.63,5/3/19 16:25,W,211,17,3026228
211204110,5/2/2019,2,10278174,294.27,5/3/19 16:25,W,45,13,3026225
211204120,5/2/2019,2,10278178,561.78,5/3/19 16:25,W,275,22,3026229
211204130,5/2/2019,2,10278180,378.54,5/3/19 16:25,W,215,16,3026231
211204140,5/2/2019,2,10278176,350.45,5/3/19 16:25,W,183,15,3026227
211204150,5/2/2019,2,10278270,210,5/3/19 16:25,W,321,7,3026321
211204160,5/2/2019,2,10278274,210,5/3/19 16:25,W,159,9,3026325
211204170,5/2/2019,2,10278227,322.36,5/3/19 16:25,W,205,14,3026278
211204171,5/2/2019,2,10278179,561.78,5/3/19 16:25,W,74,22,3026230
211204180,5/2/2019,2,10278165,266.18,5/3/19 16:25,W,735,12,3026216
211204190,5/2/2019,2,10278172,210,5/3/19 16:25,W,19,6,3026223
211204190,5/2/2019,4,1579959,-231,5/2/19 10:46,W,,,3025478
211204200,5/2/2019,2,10278217,266.18,5/3/19 16:25,W,203,12,3026268
211204210,5/2/2019,2,10278181,526.34,5/3/19 16:25,W,63,21,3026232
211204250,5/2/2019,2,10278254,322.36,5/3/19 16:25,W,526,14,3026305
211204260,5/2/2019,2,10278261,210,5/3/19 16:25,W,22,7,3026312
211204270,5/2/2019,2,10278171,294.27,5/3/19 16:25,W,565,13,3026222
211204271,5/2/2019,2,10278292,210,5/3/19 16:25,W,660,9,3026343
211204300,5/2/2019,2,10278123,322.36,5/3/19 16:25,W,217,14,3026174
211204371,5/2/2019,2,10278192,238.09,5/3/19 16:25,W,505,11,3026243
211204372,5/2/2019,2,10278189,210,5/3/19 16:25,W,644,2,3026240
211204376,5/2/2019,2,10278195,210,5/3/19 16:25,W,107,7,3026246
211204380,5/2/2019,2,10278213,406.63,5/3/19 16:25,W,283,17,3026264
211204380,5/2/2019,4,1579928,-523.83,5/2/19 8:45,W,,,3025445
211204430,5/2/2019,2,10278186,378.54,5/3/19 16:25,W,57,16,3026237
211204440,5/2/2019,2,10278202,597.22,5/3/19 16:25,W,379,23,3026253
211204450,5/2/2019,2,10278203,378.54,5/3/19 16:25,W,403,16,3026254
211204460,5/2/2019,2,10278201,632.66,5/3/19 16:25,W,408,24,3026252
211204461,5/2/2019,2,10278199,322.36,5/3/19 16:25,W,51,14,3026250
211204490,5/2/2019,2,10278196,703.54,5/3/19 16:25,W,65,26,3026247
211204514,5/2/2019,2,10278215,294.27,5/3/19 16:25,W,38,13,3026266
211204520,5/2/2019,2,10278205,238.09,5/3/19 16:25,W,202,11,3026256
211204550,5/2/2019,2,10278212,350.45,5/3/19 16:25,W,255,15,3026263
211204560,5/2/2019,2,10278209,210,5/3/19 16:25,W,23,6,3026260
211204561,5/2/2019,2,10278221,210,5/3/19 16:25,W,25,6,3026272
211204564,5/2/2019,2,10278208,490.9,5/3/19 16:25,W,247,20,3026259
211204570,5/2/2019,2,10278187,434.72,5/3/19 16:25,W,202,18,3026238
211204571,5/2/2019,2,10278232,238.09,5/3/19 16:25,W,174,11,3026283
211204580,5/2/2019,2,10278211,434.72,5/3/19 16:25,W,332,18,3026262
211204590,5/2/2019,2,10278228,210,5/3/19 16:25,W,184,6,3026279
211204600,5/2/2019,2,10278225,378.54,5/3/19 16:25,W,53,16,3026276
211204601,5/2/2019,2,10278222,210,5/3/19 16:25,W,771,10,3026273
211204602,5/2/2019,2,10278237,322.36,5/3/19 16:25,W,218,14,3026288
211204650,5/2/2019,2,10278304,738.98,5/3/19 16:25,W,431,27,3026355
211204700,5/2/2019,2,10278306,350.45,5/3/19 16:25,W,53,15,3026357
211204730,5/2/2019,2,10278309,561.78,5/3/19 16:25,W,74,22,3026360
211204740,5/2/2019,2,10278311,434.72,5/3/19 16:25,W,260,18,3026362
211204750,5/2/2019,2,10278310,526.34,5/3/19 16:25,W,58,21,3026361
211204751,5/2/2019,2,10278312,210,5/3/19 16:25,W,705,0,3026363
211204780,5/2/2019,2,10278320,210,5/3/19 16:25,W,33,8,3026371
211204790,5/2/2019,2,10278319,210,5/3/19 16:25,W,28,7,3026370
211204840,5/2/2019,2,10278322,378.54,5/3/19 16:25,W,28,16,3026373
211204860,5/2/2019,2,10278323,322.36,5/3/19 16:25,W,114,14,3026374
211204861,5/2/2019,2,10278321,210,5/3/19 16:25,W,178,7,3026372
211204871,5/2/2019,2,10278326,210,5/3/19 16:25,W,32,8,3026377
211204880,5/2/2019,2,10278324,406.63,5/3/19 16:25,W,187,17,3026375
211204920,5/2/2019,2,10278327,210,5/3/19 16:25,W,965,7,3026378
211204950,5/2/2019,2,10278337,378.54,5/3/19 16:25,W,837,16,3026388
211204970,5/2/2019,2,10278332,526.34,5/3/19 16:25,W,36,21,3026383
211204990,5/2/2019,2,10278333,210,5/3/19 16:25,W,786,4,3026384
211205040,5/2/2019,2,10278335,210,5/3/19 16:25,W,178,7,3026386
211205070,5/2/2019,2,10278329,561.78,5/3/19 16:25,W,99,22,3026380
211205080,5/2/2019,2,10278334,210,5/3/19 16:25,W,117,5,3026385
211205090,5/2/2019,2,10278336,350.45,5/3/19 16:25,W,375,15,3026387
211205100,5/2/2019,2,10278338,462.81,5/3/19 16:25,W,40,19,3026389
211205110,5/2/2019,2,10278339,490.9,5/3/19 16:25,W,486,20,3026390
211205120,5/2/2019,2,10278340,266.18,5/3/19 16:25,W,165,12,3026391
211205170,5/2/2019,2,10278342,561.78,5/3/19 16:25,W,331,22,3026393
211205180,5/2/2019,2,10278341,845.3,5/3/19 16:25,W,668,30,3026392
211205220,5/2/2019,2,10278343,210,5/3/19 16:25,W,204,10,3026394
211205230,5/2/2019,2,10278344,210,5/3/19 16:25,W,837,4,3026395
211205260,5/2/2019,2,10278018,490.9,5/3/19 16:25,W,1138,20,3026069
211205270,5/2/2019,2,10278345,350.45,5/3/19 16:25,W,769,15,3026396
211205290,5/2/2019,2,10278346,210,5/3/19 16:25,W,431,7,3026397
211205300,5/2/2019,2,10278020,845.3,5/3/19 16:25,W,596,30,3026071
211205310,5/2/2019,2,10278348,210,5/3/19 16:25,W,143,8,3026399
211205340,5/2/2019,2,10278349,238.09,5/3/19 16:25,W,18,11,3026400
211205370,5/2/2019,2,10278350,434.72,5/3/19 16:25,W,354,18,3026401
211205380,5/2/2019,2,10278351,210,5/3/19 16:25,W,27,5,3026402
211205390,5/2/2019,2,10278353,210,5/3/19 16:25,W,305,7,3026404
211205400,5/2/2019,2,10278388,210,5/3/19 16:25,W,34,10,3026439
211205420,5/2/2019,2,10278354,210,5/3/19 16:25,W,24,10,3026405
211205440,5/2/2019,2,10278383,210,5/3/19 16:25,W,69,5,3026434
211205450,5/2/2019,2,10278384,210,5/3/19 16:25,W,144,10,3026435
211205460,5/2/2019,2,10278355,378.54,5/3/19 16:25,W,28,16,3026406
211205480,5/2/2019,2,10278356,462.81,5/3/19 16:25,W,323,19,3026407
211205490,5/2/2019,2,10278357,266.18,5/3/19 16:25,W,1489,12,3026408
211205510,5/2/2019,2,10278358,632.66,5/3/19 16:25,W,406,24,3026409
211205530,5/2/2019,2,10278359,490.9,5/3/19 16:25,W,331,20,3026410
211205540,5/2/2019,2,10278360,210,5/3/19 16:25,W,479,4,3026411
211205550,5/2/2019,2,10278361,378.54,5/3/19 16:25,W,54,16,3026412
211205560,5/2/2019,2,10278362,378.54,5/3/19 16:25,W,311,16,3026413
211205580,5/2/2019,2,10278366,266.18,5/3/19 16:25,W,38,12,3026417
211205600,5/2/2019,2,10278372,210,5/3/19 16:25,W,14,8,3026423
211205640,5/2/2019,2,10278369,406.63,5/3/19 16:25,W,204,17,3026420
211205661,5/2/2019,2,10278365,266.18,5/3/19 16:25,W,31,12,3026416
211200020,5/2/2019,2,10278022,266.18,5/3/19 16:25,W,219,12,3026073
211200024,5/2/2019,2,10278011,210,5/3/19 16:25,W,164,6,3026062
117203300,5/2/2019,4,1579949,-231,5/2/19 9:53,W,,,3025466
211200060,5/2/2019,2,10277923,406.63,5/3/19 16:25,W,51,17,3025974
211200100,5/2/2019,2,10277925,294.27,5/3/19 16:25,W,1234,13,3025976
211200110,5/2/2019,2,10277926,210,5/3/19 16:25,W,23,7,3025977
211200130,5/2/2019,2,10277927,561.78,5/3/19 16:25,W,49,22,3025978
211200150,5/2/2019,2,10277930,378.54,5/3/19 16:25,W,732,16,3025981
211200170,5/2/2019,2,10277931,378.54,5/3/19 16:25,W,40,16,3025982
211200180,5/2/2019,2,10277932,526.34,5/3/19 16:25,W,60,21,3025983
211200190,5/2/2019,2,10277934,462.81,5/3/19 16:25,W,45,19,3025985
211200199,5/2/2019,2,10278426,238.09,5/3/19 16:25,W,31,11,3026477
211200200,5/2/2019,2,10277935,266.18,5/3/19 16:25,W,31,12,3025986
211200230,5/2/2019,2,10277936,668.1,5/3/19 16:25,W,72,25,3025987
211200240,5/2/2019,2,10277937,210,5/3/19 16:25,W,20,4,3025988
211200250,5/2/2019,2,10277938,210,5/3/19 16:25,W,12,3,3025989
211200260,5/2/2019,2,10277939,210,5/3/19 16:25,W,11,3,3025990
211200280,5/2/2019,2,10277943,210,5/3/19 16:25,W,8,2,3025994
211200300,5/2/2019,2,10277944,210,5/3/19 16:25,W,46,10,3025995
211200310,5/2/2019,2,10277945,322.36,5/3/19 16:25,W,63,14,3025996
211200340,5/2/2019,2,10277947,434.72,5/3/19 16:25,W,32,18,3025998
211200351,5/2/2019,2,10278130,294.27,5/3/19 16:25,W,1074,13,3026181
211200360,5/2/2019,2,10277948,238.09,5/3/19 16:25,W,227,11,3025999
211200380,5/2/2019,2,10277942,210,5/3/19 16:25,W,404,8,3025993
211200381,5/2/2019,2,10277941,210,5/3/19 16:25,W,262,7,3025992
211200390,5/2/2019,2,10277953,406.63,5/3/19 16:25,W,27,17,3026004
211200420,5/2/2019,2,10277940,350.45,5/3/19 16:25,W,41,15,3025991
211200450,5/2/2019,2,10277954,294.27,5/3/19 16:25,W,367,13,3026005
211200453,5/2/2019,2,10278226,462.81,5/3/19 16:25,W,516,19,3026277
211200460,5/2/2019,2,10277955,210,5/3/19 16:25,W,444,8,3026006
211200480,5/2/2019,2,10277956,1860.44,5/3/19 16:25,W,795,52,3026007
211200490,5/2/2019,2,10277957,434.72,5/3/19 16:25,W,349,18,3026008
211200500,5/2/2019,2,10277958,238.09,5/3/19 16:25,W,20,11,3026009
211200520,5/2/2019,2,10277959,434.72,5/3/19 16:25,W,66,18,3026010
211200540,5/2/2019,2,10277960,210,5/3/19 16:25,W,1611,7,3026011
211200573,5/2/2019,2,10278234,210,5/3/19 16:25,W,25,8,3026285
211200600,5/2/2019,2,10277961,315,5/3/19 16:25,W,35,9,3026012
211200660,5/2/2019,2,10277967,210,5/3/19 16:25,W,8,4,3026018
211200671,5/2/2019,2,10278417,294.27,5/3/19 16:25,W,270,13,3026468
211200680,5/2/2019,2,10277968,434.72,5/3/19 16:25,W,334,18,3026019
211200800,5/2/2019,2,10277969,238.09,5/3/19 16:25,W,208,11,3026020
211200830,5/2/2019,2,10277970,760.62,5/3/19 16:25,W,102,18,3026021
211200840,5/2/2019,2,10277971,693.99,5/3/19 16:25,W,562,19,3026022
211200850,5/2/2019,2,10277972,490.9,5/3/19 16:25,W,56,20,3026023
211200880,5/2/2019,2,10277973,526.34,5/3/19 16:25,W,44,21,3026024
211200920,5/2/2019,2,10277974,210,5/3/19 16:25,W,98,5,3026025
211200970,5/2/2019,2,10277975,210,5/3/19 16:25,W,22,10,3026026
211200990,5/2/2019,2,10278504,210,5/3/19 16:25,W,187,3,3026555
211201010,5/2/2019,2,10277976,406.63,5/3/19 16:25,W,137,17,3026027
211201021,5/2/2019,2,10277981,597.22,5/3/19 16:25,W,56,23,3026032
211201030,5/2/2019,2,10277977,2104.04,5/3/19 16:25,W,164,57,3026028
211201040,5/2/2019,2,10278026,420,5/3/19 16:25,W,417,7,3026077
211201060,5/2/2019,2,10277982,931.4,5/3/19 16:25,W,115,32,3026033
211201070,5/2/2019,2,10277983,266.18,5/3/19 16:25,W,44,12,3026034
211201110,5/2/2019,2,10277984,210,5/3/19 16:25,W,31,7,3026035
211201130,5/2/2019,2,10277988,1189.7,5/3/19 16:25,W,238,38,3026039
211201150,5/2/2019,2,10277989,210,5/3/19 16:25,W,5,4,3026040
211201160,5/2/2019,2,10277990,378.54,5/3/19 16:25,W,68,16,3026041
211201180,5/2/2019,2,10277996,210,5/3/19 16:25,W,294,6,3026047
211201190,5/2/2019,2,10277995,210,5/3/19 16:25,W,195,8,3026046
211201240,5/2/2019,2,10277993,490.9,5/3/19 16:25,W,437,20,3026044
211201260,5/2/2019,2,10277992,322.36,5/3/19 16:25,W,40,14,3026043
211201270,5/2/2019,2,10277999,210,5/3/19 16:25,W,24,7,3026050
211201300,5/2/2019,2,10277998,322.36,5/3/19 16:25,W,278,14,3026049
211201310,5/2/2019,2,10277985,350.45,5/3/19 16:25,W,657,15,3026036
211201330,5/2/2019,2,10278000,1232.75,5/3/19 16:25,W,782,39,3026051
211201350,5/2/2019,2,10278001,294.27,5/3/19 16:25,W,48,13,3026052
211201380,5/2/2019,2,10278010,210,5/3/19 16:25,W,183,0,3026061
211201390,5/2/2019,2,10278003,294.27,5/3/19 16:25,W,58,13,3026054
211201430,5/2/2019,2,10278006,350.45,5/3/19 16:25,W,240,15,3026057
211201460,5/2/2019,2,10278004,266.18,5/3/19 16:25,W,181,12,3026055
211201470,5/2/2019,2,10278007,357.11,5/3/19 16:25,W,249,11,3026058
211201480,5/2/2019,2,10278008,1017.5,5/3/19 16:25,W,612,34,3026059
211201572,5/2/2019,2,10278224,294.27,5/3/19 16:25,W,19,13,3026275
211201600,5/2/2019,2,10278013,210,5/3/19 16:25,W,4,2,3026064
211201610,5/2/2019,2,10278014,322.36,5/3/19 16:25,W,260,14,3026065
211201650,5/2/2019,2,10278016,738.98,5/3/19 16:25,W,512,27,3026067
211201661,5/2/2019,2,10278017,322.36,5/3/19 16:25,W,179,14,3026068
211201700,5/2/2019,2,10278021,597.22,5/3/19 16:25,W,313,23,3026072
211201770,5/2/2019,2,10278024,668.1,5/3/19 16:25,W,27,25,3026075
211201790,5/2/2019,2,10278025,1477.96,5/3/19 16:25,W,771,27,3026076
211201810,5/2/2019,2,10278243,266.18,5/3/19 16:25,W,302,12,3026294
211201840,5/2/2019,2,10278030,703.54,5/3/19 16:25,W,420,26,3026081
211201860,5/2/2019,2,10277994,378.54,5/3/19 16:25,W,327,16,3026045
111207729,5/2/2019,2,10277920,532.36,5/3/19 16:25,W,110,12,3025971
111206590,5/2/2019,4,1579950,-462,5/2/19 9:56,W,,,3025467
111205230,5/2/2019,4,1579992,-1024.55,5/2/19 15:32,W,,,3025514
111203313,5/2/2019,2,10278376,322.36,5/3/19 16:25,W,792,14,3026427
111200810,5/2/2019,4,1579930,-1613.36,5/2/19 8:49,W,,,3025447
111200660,5/2/2019,4,1579929,-509.11,5/2/19 8:46,W,,,3025446
111200270,5/2/2019,4,1579957,-678.33,5/2/19 10:37,W,,,3025476
511205638,5/2/2019,4,1579931,-385.5,5/2/19 8:50,W,,,3025448
511205734,5/2/2019,4,1579940,-847.55,5/2/19 9:19,W,,,3025457
511205759,5/2/2019,4,1579990,-231,5/2/19 15:13,W,,,3025512
511205777,5/2/2019,4,1579967,-231,5/2/19 11:07,W,,,3025486
511205866,5/2/2019,4,1579920,-231,5/2/19 8:10,W,,,3025437
511205873,5/2/2019,4,1579988,-462,5/2/19 15:03,W,,,3025510
511205880,5/2/2019,5,1579953,-231,5/2/19 10:30,W,,,3025472
511205911,5/2/2019,4,1579965,-231,5/2/19 11:05,W,,,3025484
511205946,5/2/2019,4,1579945,-231,5/2/19 9:40,W,,,3025462
611201080,5/2/2019,4,1579946,-292.83,5/2/19 9:41,W,,,3025463
611201420,5/2/2019,4,1579978,-231,5/2/19 13:16,W,,,3025498
611201710,5/2/2019,4,1579993,-890.86,5/2/19 15:54,W,,,3025515
611201770,5/2/2019,4,1579983,-261.94,5/2/19 14:36,W,,,3025505
611201830,5/2/2019,4,1579948,-462,5/2/19 9:51,W,,,3025465
611202490,5/2/2019,4,1579960,-323.72,5/2/19 10:48,W,,,3025479
611202496,5/2/2019,4,1579927,-540,5/2/19 8:32,W,,,3025444
611202515,5/2/2019,2,10278397,210,5/3/19 16:25,W,600,7,3026448
611202523,5/2/2019,4,1579926,-1274.95,5/2/19 8:29,W,,,3025443
611202529,5/2/2019,4,1579943,-261.94,5/2/19 9:37,W,,,3025460
411206682,5/2/2019,4,1579970,-865.55,5/2/19 11:19,W,,,3025490
511200770,5/2/2019,4,1579966,-231,5/2/19 11:07,W,,,3025485
511200780,5/2/2019,4,1579923,-693,5/2/19 8:14,W,,,3025440
411206577,5/2/2019,4,1579963,-578.99,5/2/19 10:51,W,,,3025482
411206647,5/2/2019,4,1579971,-261.94,5/2/19 11:20,W,,,3025491
411206652,5/2/2019,4,1579935,-540,5/2/19 9:11,W,,,3025452
411206657,5/2/2019,4,1579985,-350,5/2/19 14:56,W,,,3025507
411206680,5/2/2019,4,1579954,-385.5,5/2/19 10:34,W,,,3025473
511203910,5/2/2019,4,1579934,-231,5/2/19 9:09,W,,,3025451
511204990,5/2/2019,4,1579989,-292.83,5/2/19 15:12,W,,,3025511
511205000,5/2/2019,4,1579980,-261.94,5/2/19 13:40,W,,,3025502
511205140,5/2/2019,2,10278374,434.72,5/3/19 16:25,W,36,18,3026425
511205220,5/2/2019,4,1579947,-231,5/2/19 9:50,W,,,3025464
511205330,5/2/2019,4,1579933,-323.72,5/2/19 9:09,W,,,3025450
511205450,5/2/2019,4,1579919,-462,5/2/19 8:10,W,,,3025436
511205520,5/2/2019,4,1579925,-231,5/2/19 8:16,W,,,3025442
411203030,5/2/2019,4,1579924,-801.94,5/2/19 8:15,W,,,3025441
411203230,5/2/2019,4,1579941,-292.83,5/2/19 9:20,W,,,3025458
411202000,5/2/2019,4,1579951,-80,5/2/19 9:57,W,,,3025468
411202000,5/2/2019,5,1579951,-800,5/2/19 9:59,W,,,3025470
411202000,5/2/2019,8,1579951,80,5/2/19 9:58,W,,,3025469
411202421,5/2/2019,4,1579968,-2969.12,5/2/19 11:12,W,,,3025487
411202421,5/2/2019,14,1579968,-60.6,5/2/19 11:12,W,,,3025488
411200720,5/2/2019,4,1579982,-1157.98,5/2/19 14:20,W,,,3025504
411205140,5/2/2019,4,1579974,-231,5/2/19 11:38,W,,,3025494
411205350,5/2/2019,5,1579952,-656.97,5/2/19 10:26,W,,,3025471
411206010,5/2/2019,2,10278328,210,5/3/19 16:25,W,24,10,3026379
411206200,5/2/2019,4,1579976,-832.83,5/2/19 11:52,W,,,3025496
411206558,5/2/2019,4,1579958,-231,5/2/19 10:44,W,,,3025477
611202610,5/2/2019,4,1579961,-509.11,5/2/19 10:49,W,,,3025480
611202625,5/2/2019,4,1579986,-462,5/2/19 15:01,W,,,3025508
2112040600,5/2/2019,2,10278170,210,5/3/19 16:25,W,21,7,3026221
111200150,5/3/2019,4,1581051,-1000,5/3/19 16:23,W,,,3025970
111200101,5/3/2019,4,1581028,-2945.48,5/3/19 12:56,W,,,3025945
111200480,5/3/2019,4,1581043,-306.25,5/3/19 15:03,W,,,3025960
111201760,5/3/2019,4,1581045,-591.11,5/3/19 15:18,W,,,3025962
111201080,5/3/2019,4,1581020,-1742.73,5/3/19 10:35,W,,,3025915
111205920,5/3/2019,4,1581005,-231,5/3/19 9:11,W,,,3025871
111205880,5/3/2019,4,1581004,-4190.19,5/3/19 9:10,W,,,3025870
111206560,5/3/2019,2,10278804,322.36,5/7/19 8:19,W,391,14,3026967
111205940,5/3/2019,4,1581006,-385.5,5/3/19 9:11,W,,,3025872
111207708,5/3/2019,2,10278628,210,5/7/19 8:19,W,217,4,3026791
113205130,5/3/2019,2,10278775,1416.9,5/7/19 8:19,W,89,29,3026938
211205670,5/3/2019,2,10278817,378.54,5/7/19 8:19,W,853,16,3026980
211203080,5/3/2019,4,1581007,-462,5/3/19 9:17,W,,,3025873
211206410,5/3/2019,4,1581016,-578.99,5/3/19 10:05,W,,,3025884
211206290,5/3/2019,5,1581014,-617.98,5/3/19 10:00,W,,,3025882
211205810,5/3/2019,2,10278715,266.18,5/7/19 8:19,W,28,12,3026878
211205710,5/3/2019,2,10278798,406.63,5/7/19 8:19,W,811,17,3026961
211207020,5/3/2019,2,10278795,210,5/7/19 8:19,W,850,5,3026958
211206864,5/3/2019,2,10278807,210,5/7/19 8:19,W,36,10,3026970
211207230,5/3/2019,2,10278908,294.27,5/7/19 8:20,W,36,13,3027071
211207260,5/3/2019,4,1581039,-913,5/3/19 14:41,W,,,3025956
211207794,5/3/2019,4,1579997,-2000,5/3/19 8:14,W,,,3025863
211207785,5/3/2019,2,10278584,406.63,5/7/19 8:19,W,743,17,3026747
211207779,5/3/2019,2,10278655,4790.1,5/7/19 8:19,W,186,70,3026818
211207780,5/3/2019,2,10278730,210,5/7/19 8:19,W,146,8,3026893
211207781,5/3/2019,2,10278796,322.36,5/7/19 8:19,W,321,14,3026959
211207736,5/3/2019,2,10278763,632.66,5/7/19 8:19,W,43,24,3026926
211207721,5/3/2019,4,1581014,-416.39,5/3/19 9:56,W,,,3025880
211207721,5/3/2019,8,1581014,416.39,5/3/19 9:59,W,,,3025881
211207670,5/3/2019,4,1581046,-523.83,5/3/19 15:25,W,,,3025963
211207630,5/3/2019,4,1581010,-492.94,5/3/19 9:34,W,,,3025876
311200810,5/3/2019,2,10278583,210,5/7/19 8:19,W,37,9,3026746
311200790,5/3/2019,2,10278581,294.27,5/7/19 8:19,W,40,13,3026744
311200820,5/3/2019,2,10278585,210,5/7/19 8:19,W,11,5,3026748
311200980,5/3/2019,2,10278587,210,5/7/19 8:19,W,840,2,3026750
311200763,5/3/2019,2,10278576,210,5/7/19 8:19,W,4,2,3026739
311200770,5/3/2019,2,10278579,378.54,5/7/19 8:19,W,44,16,3026742
311200780,5/3/2019,2,10278580,210,5/7/19 8:19,W,31,10,3026743
311200981,5/3/2019,2,10278566,322.36,5/7/19 8:19,W,1021,14,3026729
311200982,5/3/2019,2,10278588,462.81,5/7/19 8:19,W,42,19,3026751
311201030,5/3/2019,2,10278590,632.66,5/7/19 8:19,W,84,24,3026753
311201190,5/3/2019,2,10278591,210,5/7/19 8:19,W,1240,1,3026754
311201230,5/3/2019,2,10278595,350.45,5/7/19 8:19,W,24,15,3026758
311201240,5/3/2019,2,10278597,210,5/7/19 8:19,W,334,4,3026760
311201250,5/3/2019,2,10278596,238.09,5/7/19 8:19,W,32,11,3026759
311201260,5/3/2019,2,10278757,210,5/7/19 8:19,W,28,10,3026920
311201290,5/3/2019,2,10278594,322.36,5/7/19 8:19,W,37,14,3026757
311201320,5/3/2019,2,10278599,210,5/7/19 8:19,W,35,10,3026762
311201340,5/3/2019,2,10278600,210,5/7/19 8:19,W,8,2,3026763
311201360,5/3/2019,2,10278601,294.27,5/7/19 8:19,W,45,13,3026764
311201370,5/3/2019,2,10278602,294.27,5/7/19 8:19,W,28,13,3026765
311201380,5/3/2019,2,10278603,703.54,5/7/19 8:19,W,54,26,3026766
