Acct_No,Trans_Date,Ref_Code,Ref_no,Amount,Timestamp,Tag,Reading,Consumption,sequence
211202630,4/2/2019,2,10274706,738.98,4/5/19 11:01,W,320,27,3018262
211202670,4/2/2019,2,10274728,1275.8,4/5/19 11:01,W,506,40,3018284
211202710,4/2/2019,2,10274737,210,4/5/19 11:01,W,121,5,3018293
211202750,4/2/2019,2,10274683,526.34,4/5/19 11:01,W,307,21,3018239
211202500,4/2/2019,2,10274716,774.42,4/5/19 11:01,W,198,28,3018272
211202510,4/2/2019,2,10274909,350.45,4/5/19 11:01,W,32,15,3018465
211202530,4/2/2019,2,10274722,266.18,4/5/19 11:01,W,172,12,3018278
211202540,4/2/2019,2,10274721,526.34,4/5/19 11:01,W,299,21,3018277
211202560,4/2/2019,2,10274717,294.27,4/5/19 11:01,W,181,13,3018273
211202570,4/2/2019,2,10274720,210,4/5/19 11:01,W,91,5,3018276
211202210,4/2/2019,2,10274698,210,4/5/19 11:01,W,28,5,3018254
211202330,4/2/2019,2,10274707,350.45,4/5/19 11:01,W,216,15,3018263
211202340,4/2/2019,2,10274705,350.45,4/5/19 11:01,W,560,15,3018261
211202350,4/2/2019,2,10274704,210,4/5/19 11:01,W,201,8,3018260
211202360,4/2/2019,2,10274708,294.27,4/5/19 11:01,W,28,13,3018264
211202390,4/2/2019,2,10274710,210,4/5/19 11:01,W,189,10,3018266
211202400,4/2/2019,2,10274713,462.81,4/5/19 11:01,W,354,19,3018269
211202410,4/2/2019,2,10274715,378.54,4/5/19 11:01,W,227,16,3018271
211202420,4/2/2019,2,10274711,434.72,4/5/19 11:01,W,232,18,3018267
211202430,4/2/2019,2,10274712,210,4/5/19 11:01,W,156,10,3018268
211202440,4/2/2019,2,10274709,210,4/5/19 11:01,W,452,3,3018265
211202460,4/2/2019,2,10274723,266.18,4/5/19 11:01,W,639,12,3018279
211202490,4/2/2019,2,10274714,266.18,4/5/19 11:01,W,177,12,3018270
211201650,4/2/2019,2,10274668,1519.4,4/5/19 11:01,W,485,45,3018224
211201661,4/2/2019,2,10274669,210,4/5/19 11:01,W,165,10,3018225
211201700,4/2/2019,2,10274673,561.78,4/5/19 11:01,W,290,22,3018229
211201770,4/2/2019,2,10274676,931.4,4/5/19 11:01,W,32,32,3018232
211201790,4/2/2019,2,10274677,3526,4/5/19 11:01,W,744,50,3018233
211201810,4/2/2019,2,10274893,210,4/5/19 11:01,W,290,9,3018449
211201840,4/2/2019,2,10274682,738.98,4/5/19 11:01,W,394,27,3018238
211201860,4/2/2019,2,10274646,378.54,4/5/19 11:01,W,311,16,3018202
211201870,4/2/2019,2,10274679,462.81,4/5/19 11:01,W,287,19,3018235
211201880,4/2/2019,2,10274687,210,4/5/19 11:01,W,874,8,3018243
211201930,4/2/2019,2,10274680,238.09,4/5/19 11:01,W,150,11,3018236
211201950,4/2/2019,2,10274681,597.22,4/5/19 11:01,W,952,23,3018237
211201960,4/2/2019,2,10274684,434.72,4/5/19 11:01,W,625,18,3018240
211201970,4/2/2019,2,10274688,561.78,4/5/19 11:01,W,302,22,3018244
211202000,4/2/2019,2,10274689,561.78,4/5/19 11:01,W,988,22,3018245
211202001,4/2/2019,2,10274686,350.45,4/5/19 11:01,W,34,15,3018242
211202010,4/2/2019,2,10274693,294.27,4/5/19 11:01,W,27,13,3018249
211202020,4/2/2019,2,10274690,378.54,4/5/19 11:01,W,34,16,3018246
211202030,4/2/2019,2,10274691,238.09,4/5/19 11:01,W,200,11,3018247
211202040,4/2/2019,2,10274692,238.09,4/5/19 11:01,W,23,11,3018248
211202060,4/2/2019,2,10274696,406.63,4/5/19 11:01,W,327,17,3018252
211202070,4/2/2019,2,10274694,210,4/5/19 11:01,W,19,9,3018250
211202070,4/2/2019,4,1577845,-231,4/2/19 16:00,W,,,3017560
211202080,4/2/2019,2,10274699,668.1,4/5/19 11:01,W,537,25,3018255
211202090,4/2/2019,2,10274695,210,4/5/19 11:01,W,11,5,3018251
211202110,4/2/2019,2,10274701,378.54,4/5/19 11:01,W,246,16,3018257
211202170,4/2/2019,2,10274697,1811.72,4/5/19 11:01,W,1065,51,3018253
211202190,4/2/2019,2,10274702,210,4/5/19 11:01,W,15,7,3018258
211201572,4/2/2019,2,10274874,210,4/5/19 11:01,W,6,4,3018430
211201480,4/2/2019,2,10274660,1189.7,4/5/19 11:01,W,578,38,3018216
211201600,4/2/2019,2,10274665,210,4/5/19 11:01,W,1485,3,3018221
211201610,4/2/2019,2,10274666,322.36,4/5/19 11:01,W,246,14,3018222
211201430,4/2/2019,2,10274658,350.45,4/5/19 11:01,W,225,15,3018214
211201460,4/2/2019,2,10274656,266.18,4/5/19 11:01,W,169,12,3018212
211201470,4/2/2019,2,10274659,315,4/5/19 11:01,W,238,7,3018215
211201270,4/2/2019,2,10274651,210,4/5/19 11:01,W,17,7,3018207
211201300,4/2/2019,2,10274650,266.18,4/5/19 11:01,W,264,12,3018206
211201310,4/2/2019,2,10274639,462.81,4/5/19 11:01,W,642,19,3018195
211201330,4/2/2019,2,10274652,1103.6,4/5/19 11:01,W,743,36,3018208
211201350,4/2/2019,2,10274653,809.86,4/5/19 11:01,W,35,29,3018209
211201380,4/2/2019,2,10274662,210,4/5/19 11:01,W,183,9,3018218
211201390,4/2/2019,2,10274655,462.81,4/5/19 11:01,W,45,19,3018211
211201070,4/2/2019,2,10274637,322.36,4/5/19 11:01,W,32,14,3018193
211201110,4/2/2019,2,10274638,210,4/5/19 11:01,W,24,10,3018194
211201060,4/2/2019,2,10274636,1189.7,4/5/19 11:01,W,83,38,3018192
211201010,4/2/2019,2,10274630,561.78,4/5/19 11:01,W,120,22,3018186
211201021,4/2/2019,2,10274635,703.54,4/5/19 11:01,W,33,26,3018191
211201030,4/2/2019,2,10274631,1811.72,4/5/19 11:01,W,107,51,3018187
211201040,4/2/2019,2,10274678,420,4/5/19 11:01,W,410,6,3018234
211201130,4/2/2019,2,10274642,210,4/5/19 11:01,W,200,8,3018198
211201160,4/2/2019,2,10274643,597.22,4/5/19 11:01,W,52,23,3018199
211201180,4/2/2019,2,10274648,210,4/5/19 11:01,W,288,10,3018204
211201190,4/2/2019,2,10274647,266.18,4/5/19 11:01,W,187,12,3018203
211201240,4/2/2019,2,10274645,1324.52,4/5/19 11:01,W,417,41,3018201
211201260,4/2/2019,2,10274644,266.18,4/5/19 11:01,W,26,12,3018200
211200340,4/2/2019,2,10274601,490.9,4/5/19 11:01,W,1751,20,3018157
211200351,4/2/2019,2,10274781,210,4/5/19 11:01,W,1061,10,3018337
211200360,4/2/2019,2,10274602,266.18,4/5/19 11:01,W,216,12,3018158
211200380,4/2/2019,2,10274596,210,4/5/19 11:01,W,396,9,3018152
211200381,4/2/2019,2,10274595,210,4/5/19 11:01,W,255,6,3018151
211200390,4/2/2019,2,10274607,210,4/5/19 11:01,W,10,10,3018163
211200420,4/2/2019,2,10274594,238.09,4/5/19 11:01,W,26,11,3018150
211200450,4/2/2019,2,10274608,238.09,4/5/19 11:01,W,354,11,3018164
211200453,4/2/2019,2,10274876,597.22,4/5/19 11:01,W,497,23,3018432
211200460,4/2/2019,2,10274609,210,4/5/19 11:01,W,436,10,3018165
211200480,4/2/2019,2,10274610,1470.68,4/5/19 11:01,W,743,44,3018166
211200490,4/2/2019,2,10274611,350.45,4/5/19 11:01,W,331,15,3018167
211200500,4/2/2019,2,10274612,294.27,4/5/19 11:01,W,1275,13,3018168
211200520,4/2/2019,2,10274613,561.78,4/5/19 11:01,W,48,22,3018169
211200540,4/2/2019,2,10274614,210,4/5/19 11:01,W,1604,6,3018170
211200572,4/2/2019,2,10275029,210,4/5/19 11:01,W,4,2,3018585
211200573,4/2/2019,2,10274884,210,4/5/19 11:01,W,17,9,3018440
211200600,4/2/2019,2,10274615,399.22,4/5/19 11:01,W,26,12,3018171
211200660,4/2/2019,2,10274621,210,4/5/19 11:01,W,1095,5,3018177
211200671,4/2/2019,2,10275072,210,4/5/19 11:01,W,257,3,3018628
211200680,4/2/2019,2,10274622,322.36,4/5/19 11:01,W,316,14,3018178
211200800,4/2/2019,2,10274623,210,4/5/19 11:01,W,197,7,3018179
211200830,4/2/2019,2,10274624,367.5,4/5/19 11:01,W,84,6,3018180
211200840,4/2/2019,2,10274625,789.23,4/5/19 11:01,W,543,21,3018181
211200850,4/2/2019,2,10274626,350.45,4/5/19 11:01,W,36,15,3018182
211200880,4/2/2019,2,10274627,809.86,4/5/19 11:01,W,1283,29,3018183
211200920,4/2/2019,2,10274628,210,4/5/19 11:01,W,93,5,3018184
211200970,4/2/2019,2,10274629,210,4/5/19 11:01,W,12,5,3018185
211200990,4/2/2019,2,10275158,210,4/5/19 11:01,W,184,3,3018714
211200250,4/2/2019,2,10274592,210,4/5/19 11:01,W,9,4,3018148
211200260,4/2/2019,2,10274593,210,4/5/19 11:01,W,8,3,3018149
211200280,4/2/2019,2,10274597,210,4/5/19 11:01,W,6,2,3018153
211200300,4/2/2019,2,10274598,378.54,4/5/19 11:01,W,36,16,3018154
211200310,4/2/2019,2,10274599,526.34,4/5/19 11:01,W,49,21,3018155
211200170,4/2/2019,2,10274585,238.09,4/5/19 11:01,W,24,11,3018141
211200180,4/2/2019,2,10274586,322.36,4/5/19 11:01,W,39,14,3018142
211200190,4/2/2019,2,10274588,238.09,4/5/19 11:01,W,26,11,3018144
211200199,4/2/2019,2,10275081,210,4/5/19 11:01,W,20,9,3018637
211200200,4/2/2019,2,10274589,210,4/5/19 11:01,W,19,9,3018145
211200230,4/2/2019,2,10274590,434.72,4/5/19 11:01,W,47,18,3018146
211200240,4/2/2019,2,10274591,210,4/5/19 11:01,W,16,5,3018147
211200024,4/2/2019,2,10274663,210,4/5/19 11:01,W,158,5,3018219
211200060,4/2/2019,2,10274577,294.27,4/5/19 11:01,W,34,13,3018133
211200100,4/2/2019,2,10274579,238.09,4/5/19 11:01,W,1221,11,3018135
211200110,4/2/2019,2,10274580,210,4/5/19 11:01,W,16,7,3018136
211200130,4/2/2019,2,10274581,322.36,4/5/19 11:01,W,27,14,3018137
211200150,4/2/2019,2,10274584,322.36,4/5/19 11:01,W,716,14,3018140
211200010,4/2/2019,2,10274573,350.45,4/5/19 11:01,W,39,15,3018129
211200020,4/2/2019,2,10274674,266.18,4/5/19 11:01,W,207,12,3018230
114205040,4/2/2019,4,1577834,-323.72,4/2/19 14:06,W,,,3017549
111207729,4/2/2019,2,10274574,420,4/5/19 11:01,W,98,6,3018130
111203313,4/2/2019,2,10275031,434.72,4/5/19 11:01,W,778,18,3018587
111202880,4/2/2019,4,1577836,-1180,4/2/19 14:13,W,,,3017551
111201920,4/2/2019,4,1577843,-1126.82,4/2/19 15:16,W,,,3017558
111201030,4/2/2019,4,1577839,-462,4/2/19 14:20,W,,,3017554
111200870,4/2/2019,4,1577846,-1026.32,4/2/19 16:07,W,,,3017561
111200860,4/2/2019,4,1577816,-354.61,4/2/19 9:42,W,,,3017530
111200230,4/2/2019,4,1577842,-292.83,4/2/19 15:08,W,,,3017557
611202515,4/2/2019,2,10275052,210,4/5/19 11:01,W,593,5,3018608
511205937,4/2/2019,4,1577824,-462,4/2/19 10:52,W,,,3017538
511205777,4/2/2019,4,1577814,-462,4/2/19 9:00,W,,,3017528
511205664,4/2/2019,4,1577810,-231,4/2/19 8:36,W,,,3017524
511205640,4/2/2019,4,1577840,-462,4/2/19 14:33,W,,,3017555
511205350,4/2/2019,4,1577826,-1617.78,4/2/19 11:00,W,,,3017540
511205470,4/2/2019,4,1577821,-231,4/2/19 10:24,W,,,3017535
511204801,4/2/2019,4,1577847,-210,4/2/19 16:38,W,,,3017562
414201394,4/2/2019,4,1577822,-924.65,4/2/19 10:35,W,,,3017536
411206718,4/2/2019,4,1577829,-231,4/2/19 11:19,W,,,3017543
411206611,4/2/2019,4,1577811,-231,4/2/19 8:37,W,,,3017525
411206599,4/2/2019,4,1577819,-801.94,4/2/19 10:02,W,,,3017533
411206557,4/2/2019,4,1577815,-231,4/2/19 9:05,W,,,3017529
411205980,4/2/2019,4,1577833,-462,4/2/19 13:57,W,,,3017548
411206010,4/2/2019,2,10274980,266.18,4/5/19 11:01,W,14,12,3018536
411204633,4/2/2019,4,1577832,-4500,4/2/19 13:53,W,,,3017547
411204633,4/2/2019,6,9184,-3000,4/2/19 13:47,W,,,3017546
411204020,4/2/2019,4,1577806,-771,4/2/19 8:18,W,,,3017504
411202990,4/2/2019,4,1577809,-231,4/2/19 8:35,W,,,3017523
411202790,4/2/2019,4,1577808,-987.33,4/2/19 8:28,W,,,3017522
411202490,4/2/2019,4,1577812,-231,4/2/19 8:39,W,,,3017526
411202610,4/2/2019,4,1577817,-231,4/2/19 9:55,W,,,3017531
411200780,4/2/2019,4,1577828,-616.5,4/2/19 11:17,W,,,3017542
611202583,4/2/2019,4,1577827,-578.99,4/2/19 11:02,W,,,3017541
611202577,4/2/2019,4,1577838,-462,4/2/19 14:19,W,,,3017553
711100015,4/2/2019,4,1575604,-441,4/2/19 8:21,W,,,3017509
711100068,4/2/2019,4,1575606,-350,4/2/19 8:21,W,,,3017511
711100153,4/2/2019,4,1575599,-800.72,4/2/19 8:16,W,,,3017502
711100183,4/2/2019,4,1575609,-270,4/2/19 8:22,W,,,3017514
711100187,4/2/2019,4,1575602,-231,4/2/19 8:20,W,,,3017507
711100210,4/2/2019,4,1575611,-509.11,4/2/19 8:23,W,,,3017516
711100224,4/2/2019,4,1575614,-223,4/2/19 8:23,W,,,3017519
711100271,4/2/2019,4,1575615,-231,4/2/19 8:23,W,,,3017520
711100311,4/2/2019,4,1575603,-441,4/2/19 8:21,W,,,3017508
711100370,4/2/2019,4,1575610,-231,4/2/19 8:22,W,,,3017515
711100401,4/2/2019,4,1575616,-231,4/2/19 8:24,W,,,3017521
711100432,4/2/2019,4,1575605,-462,4/2/19 8:21,W,,,3017510
811100005,4/2/2019,4,1575601,-346.5,4/2/19 8:20,W,,,3017506
811100021,4/2/2019,4,1575613,-350,4/2/19 8:23,W,,,3017518
811100027,4/2/2019,4,1575600,-219.45,4/2/19 8:16,W,,,3017503
811100036,4/2/2019,4,1575608,-231,4/2/19 8:22,W,,,3017513
811100088,4/2/2019,4,1575612,-231,4/2/19 8:23,W,,,3017517
811100106,4/2/2019,4,1575607,-231,4/2/19 8:21,W,,,3017512
2112040600,4/2/2019,2,10274821,210,4/5/19 11:01,W,14,5,3018377
111200840,4/3/2019,4,1577884,-894.61,4/3/19 11:23,W,,,3017599
111202140,4/3/2019,4,1577867,-647.44,4/3/19 10:03,W,,,3017582
111203460,4/3/2019,4,1577897,-231,4/3/19 13:21,W,,,3017951
111207714,4/3/2019,4,1577853,-809.99,4/3/19 8:44,W,,,3017568
113205130,4/3/2019,2,10275432,1230.9,4/8/19 16:43,W,60,26,3019134
111207708,4/3/2019,2,10275279,210,4/8/19 16:43,W,213,3,3018981
111206560,4/3/2019,2,10275461,238.09,4/8/19 16:43,W,377,11,3019163
117203300,4/3/2019,4,1577860,-462,4/3/19 9:27,W,,,3017575
211201260,4/3/2019,4,1577894,-231,4/3/19 12:46,W,,,3017609
211201300,4/3/2019,4,1577851,-594.72,4/3/19 8:17,W,,,3017566
211202170,4/3/2019,4,1577862,-2333.25,4/3/19 9:40,W,,,3017577
211202080,4/3/2019,4,1577886,-1508.84,4/3/19 11:39,W,,,3017601
211202530,4/3/2019,4,1577850,-231,4/3/19 8:13,W,,,3017565
211202830,4/3/2019,4,1577857,-462,4/3/19 9:08,W,,,3017572
211202800,4/3/2019,4,1577889,-523.83,4/3/19 11:56,W,,,3017604
211203360,4/3/2019,4,1577858,-617.98,4/3/19 9:21,W,,,3017573
211203720,4/3/2019,4,1577852,-462,4/3/19 8:29,W,,,3017567
211204580,4/3/2019,4,1577864,-354.61,4/3/19 9:45,W,,,3017579
211204170,4/3/2019,4,1577873,-413.83,4/3/19 10:35,W,,,3017588
211205670,4/3/2019,2,10275474,210,4/8/19 16:43,W,837,8,3019176
211206330,4/3/2019,4,1577872,-462,4/3/19 10:32,W,,,3017587
211205810,4/3/2019,2,10275371,210,4/8/19 16:43,W,16,8,3019073
211205710,4/3/2019,2,10275455,378.54,4/8/19 16:43,W,794,16,3019157
211206511,4/3/2019,4,1577883,-462,4/3/19 11:22,W,,,3017598
211206550,4/3/2019,4,1577870,-647.39,4/3/19 10:29,W,,,3017585
211206863,4/3/2019,4,1577891,-462,4/3/19 12:10,W,,,3017606
211206864,4/3/2019,2,10275464,561.78,4/8/19 16:43,W,26,22,3019166
211206851,4/3/2019,4,1577856,-554.77,4/3/19 9:05,W,,,3017571
211206744,4/3/2019,4,1577874,-462,4/3/19 10:49,W,,,3017589
211206700,4/3/2019,4,1577885,-987.33,4/3/19 11:28,W,,,3017600
211207020,4/3/2019,2,10275452,210,4/8/19 16:43,W,845,4,3019154
211207230,4/3/2019,2,10275566,210,4/8/19 16:43,W,23,10,3019268
211207370,4/3/2019,4,1577898,-462,4/3/19 13:24,W,,,3017952
211207785,4/3/2019,2,10275235,322.36,4/8/19 16:43,W,726,14,3018937
211207780,4/3/2019,2,10275387,294.27,4/8/19 16:43,W,138,13,3019089
211207781,4/3/2019,2,10275453,350.45,4/8/19 16:43,W,307,15,3019155
211207779,4/3/2019,2,10275307,3340.68,4/8/19 16:43,W,116,53,3019009
211207758,4/3/2019,4,1577892,-462,4/3/19 12:19,W,,,3017607
211207746,4/3/2019,4,1577880,-462,4/3/19 11:15,W,,,3017595
211207736,4/3/2019,2,10275420,809.86,4/8/19 16:43,W,29,29,3019122
211207732,4/3/2019,4,1577869,-1000,4/3/19 10:27,W,,,3017584
211207849,4/3/2019,2,10275386,561.78,4/8/19 16:43,W,218,22,3019088
211207845,4/3/2019,4,1577865,-462,4/3/19 9:51,W,,,3017580
211207841,4/3/2019,2,10275394,210,4/8/19 16:43,W,119,3,3019096
211207830,4/3/2019,4,1577871,-647.39,4/3/19 10:31,W,,,3017586
211207833,4/3/2019,2,10275477,210,4/8/19 16:43,W,318,9,3019179
211207829,4/3/2019,4,1577866,-523.83,4/3/19 10:01,W,,,3017581
211207811,4/3/2019,4,1577859,-647.39,4/3/19 9:22,W,,,3017574
211207796,4/3/2019,4,1577895,-462,4/3/19 13:05,W,,,3017949
211207923,4/3/2019,2,10275454,378.54,4/8/19 16:43,W,99,16,3019156
211207912,4/3/2019,4,1577882,-523.88,4/3/19 11:21,W,,,3017597
211207894,4/3/2019,4,1577879,-2124.04,4/3/19 11:12,W,,,3017594
211207871,4/3/2019,4,1577893,-462,4/3/19 12:34,W,,,3017608
211207879,4/3/2019,2,10275427,210,4/8/19 16:43,W,15,10,3019129
311201260,4/3/2019,2,10275414,210,4/8/19 16:43,W,18,7,3019116
311201230,4/3/2019,2,10275247,210,4/8/19 16:43,W,9,9,3018949
311201250,4/3/2019,2,10275248,210,4/8/19 16:43,W,21,9,3018950
311201290,4/3/2019,2,10275246,668.1,4/8/19 16:43,W,25,25,3018948
311201320,4/3/2019,2,10275250,294.27,4/8/19 16:43,W,25,13,3018952
311201340,4/3/2019,2,10275251,210,4/8/19 16:43,W,6,2,3018953
311201360,4/3/2019,2,10275252,322.36,4/8/19 16:43,W,32,14,3018954
311200810,4/3/2019,2,10275234,266.18,4/8/19 16:43,W,28,12,3018936
311200820,4/3/2019,2,10275236,294.27,4/8/19 16:43,W,15,13,3018938
311200980,4/3/2019,2,10275238,210,4/8/19 16:43,W,838,1,3018940
311200981,4/3/2019,2,10275217,350.45,4/8/19 16:43,W,1007,15,3018919
311200982,4/3/2019,2,10275239,434.72,4/8/19 16:43,W,23,18,3018941
311200991,4/3/2019,2,10275240,210,4/8/19 16:43,W,15,0,3018942
311201030,4/3/2019,2,10275242,632.66,4/8/19 16:43,W,60,24,3018944
311201190,4/3/2019,2,10275243,210,4/8/19 16:43,W,1239,2,3018945
311200680,4/3/2019,2,10275223,406.63,4/8/19 16:43,W,776,17,3018925
311200700,4/3/2019,2,10275221,210,4/8/19 16:43,W,667,3,3018923
311200710,4/3/2019,2,10275222,703.54,4/8/19 16:43,W,71,26,3018924
311200740,4/3/2019,2,10275225,1811.72,4/8/19 16:43,W,1002,51,3018927
311200750,4/3/2019,2,10275226,294.27,4/8/19 16:43,W,28,13,3018928
311200760,4/3/2019,2,10275228,238.09,4/8/19 16:43,W,760,11,3018930
311200761,4/3/2019,2,10275202,322.36,4/8/19 16:43,W,32,14,3018904
311200762,4/3/2019,2,10275229,266.18,4/8/19 16:43,W,27,12,3018931
311200763,4/3/2019,2,10275227,210,4/8/19 16:43,W,3,2,3018929
311200770,4/3/2019,2,10275230,294.27,4/8/19 16:43,W,28,13,3018932
311200780,4/3/2019,2,10275231,210,4/8/19 16:43,W,21,9,3018933
311200790,4/3/2019,2,10275232,266.18,4/8/19 16:43,W,27,12,3018934
311201370,4/3/2019,2,10275253,266.18,4/8/19 16:43,W,15,12,3018955
311201380,4/3/2019,2,10275254,561.78,4/8/19 16:43,W,28,22,3018956
311201390,4/3/2019,2,10275255,561.78,4/8/19 16:43,W,49,22,3018957
311201420,4/3/2019,2,10275256,238.09,4/8/19 16:43,W,428,11,3018958
311201430,4/3/2019,2,10275573,809.86,4/8/19 16:43,W,58,29,3019275
311201450,4/3/2019,2,10275457,462.81,4/8/19 16:43,W,42,19,3019159
311201460,4/3/2019,2,10275257,561.78,4/8/19 16:43,W,47,22,3018959
311201480,4/3/2019,2,10275258,210,4/8/19 16:43,W,759,3,3018960
311201490,4/3/2019,2,10275259,974.45,4/8/19 16:43,W,67,33,3018961
311201500,4/3/2019,2,10275260,931.4,4/8/19 16:43,W,81,32,3018962
311201520,4/3/2019,2,10275262,526.34,4/8/19 16:43,W,66,21,3018964
311201530,4/3/2019,2,10275264,561.78,4/8/19 16:43,W,28,22,3018966
311201560,4/3/2019,2,10275261,322.36,4/8/19 16:43,W,31,14,3018963
311201570,4/3/2019,2,10275266,238.09,4/8/19 16:43,W,14,11,3018968
311201571,4/3/2019,2,10275430,462.81,4/8/19 16:43,W,827,19,3019132
311201580,4/3/2019,2,10275269,462.81,4/8/19 16:43,W,45,19,3018971
311201581,4/3/2019,2,10275267,561.78,4/8/19 16:43,W,646,22,3018969
311201590,4/3/2019,2,10275282,350.45,4/8/19 16:43,W,34,15,3018984
311201600,4/3/2019,2,10275270,210,4/8/19 16:43,W,20,9,3018972
311201610,4/3/2019,2,10275367,210,4/8/19 16:43,W,10,10,3019069
311201630,4/3/2019,2,10275244,597.22,4/8/19 16:43,W,23,23,3018946
311201660,4/3/2019,2,10275275,322.36,4/8/19 16:43,W,31,14,3018977
311201670,4/3/2019,2,10275274,294.27,4/8/19 16:43,W,28,13,3018976
311200290,4/3/2019,2,10275192,210,4/8/19 16:43,W,24,10,3018894
311200250,4/3/2019,2,10275190,462.81,4/8/19 16:43,W,19,19,3018892
311200260,4/3/2019,2,10275191,490.9,4/8/19 16:43,W,45,20,3018893
311200300,4/3/2019,2,10275193,238.09,4/8/19 16:43,W,23,11,3018895
311200310,4/3/2019,2,10275194,294.27,4/8/19 16:43,W,31,13,3018896
311200330,4/3/2019,2,10275196,210,4/8/19 16:43,W,3,3,3018898
311200350,4/3/2019,2,10275197,1461.14,4/8/19 16:43,W,70,33,3018899
311200380,4/3/2019,2,10275198,597.22,4/8/19 16:43,W,23,23,3018900
311200390,4/3/2019,2,10275199,210,4/8/19 16:43,W,20,8,3018901
311200400,4/3/2019,2,10275201,210,4/8/19 16:43,W,4,1,3018903
311200410,4/3/2019,2,10275203,322.36,4/8/19 16:43,W,581,14,3018905
311200430,4/3/2019,2,10275204,210,4/8/19 16:43,W,990,0,3018906
311200440,4/3/2019,2,10275206,210,4/8/19 16:43,W,21,9,3018908
311200450,4/3/2019,2,10275205,490.9,4/8/19 16:43,W,73,20,3018907
311200490,4/3/2019,2,10275207,210,4/8/19 16:43,W,10,10,3018909
311200500,4/3/2019,2,10275208,266.18,4/8/19 16:43,W,12,12,3018910
311200510,4/3/2019,2,10275209,210,4/8/19 16:43,W,428,7,3018911
311200520,4/3/2019,2,10275210,378.54,4/8/19 16:43,W,16,16,3018912
311200550,4/3/2019,2,10275211,561.78,4/8/19 16:43,W,47,22,3018913
311200560,4/3/2019,2,10275212,210,4/8/19 16:43,W,22,10,3018914
311200570,4/3/2019,2,10275213,210,4/8/19 16:43,W,17,9,3018915
311200600,4/3/2019,2,10275215,462.81,4/8/19 16:43,W,19,19,3018917
311200650,4/3/2019,2,10275218,757.08,4/8/19 16:43,W,20,16,3018920
311200670,4/3/2019,2,10275219,434.72,4/8/19 16:43,W,18,18,3018921
311200000,4/3/2019,2,10275554,210,4/8/19 16:43,W,13,6,3019256
311200020,4/3/2019,2,10275176,266.18,4/8/19 16:43,W,28,12,3018878
311200040,4/3/2019,2,10275177,350.45,4/8/19 16:43,W,32,15,3018879
311200080,4/3/2019,2,10275183,845.3,4/8/19 16:43,W,1307,30,3018885
311200090,4/3/2019,2,10275179,350.45,4/8/19 16:43,W,15,15,3018881
311200100,4/3/2019,2,10275181,210,4/8/19 16:43,W,21,9,3018883
311200140,4/3/2019,2,10275184,774.42,4/8/19 16:43,W,793,28,3018886
311200150,4/3/2019,2,10275185,406.63,4/8/19 16:43,W,17,17,3018887
311200180,4/3/2019,2,10275186,210,4/8/19 16:43,W,19,8,3018888
311200190,4/3/2019,2,10275295,210,4/8/19 16:43,W,325,7,3018997
311200210,4/3/2019,2,10275187,210,4/8/19 16:43,W,12,4,3018889
311200216,4/3/2019,2,10275293,210,4/8/19 16:43,W,826,0,3018995
311200220,4/3/2019,2,10275188,294.27,4/8/19 16:43,W,146,13,3018890
311200230,4/3/2019,2,10275189,462.81,4/8/19 16:43,W,42,19,3018891
314205617,4/3/2019,2,10275511,420,4/8/19 16:43,W,595,1,3019213
314205615,4/3/2019,2,10275476,490.9,4/8/19 16:43,W,58,20,3019178
314205616,4/3/2019,2,10275431,597.22,4/8/19 16:43,W,42,23,3019133
314205600,4/3/2019,2,10275577,294.27,4/8/19 16:43,W,13,13,3019279
314205613,4/3/2019,2,10275447,406.63,4/8/19 16:43,W,908,17,3019149
314205614,4/3/2019,2,10275466,526.34,4/8/19 16:43,W,28,21,3019168
314205580,4/3/2019,2,10275483,2493.8,4/8/19 16:43,W,65,65,3019185
314205570,4/3/2019,2,10275532,774.42,4/8/19 16:43,W,57,28,3019234
314205520,4/3/2019,2,10275470,294.27,4/8/19 16:43,W,344,13,3019172
314205540,4/3/2019,2,10275449,210,4/8/19 16:43,W,15,10,3019151
314205550,4/3/2019,2,10275444,210,4/8/19 16:43,W,29,9,3019146
314205560,4/3/2019,2,10275442,210,4/8/19 16:43,W,580,6,3019144
314200110,4/3/2019,2,10275182,294.27,4/8/19 16:43,W,13,13,3018884
314200320,4/3/2019,2,10275195,210,4/8/19 16:43,W,479,10,3018897
314203770,4/3/2019,2,10275490,483.44,4/8/19 16:43,W,23,14,3019192
314204240,4/3/2019,2,10275517,842.36,4/8/19 16:43,W,61,22,3019219
314204840,4/3/2019,2,10275549,948.62,4/8/19 16:43,W,30,24,3019251
314204990,4/3/2019,2,10275561,931.4,4/8/19 16:43,W,67,32,3019263
314205440,4/3/2019,2,10275535,210,4/8/19 16:43,W,16,8,3019237
314205450,4/3/2019,2,10275484,738.98,4/8/19 16:43,W,37,27,3019186
314205470,4/3/2019,2,10275339,210,4/8/19 16:43,W,17,9,3019041
314205490,4/3/2019,2,10275403,350.45,4/8/19 16:43,W,15,15,3019105
314205500,4/3/2019,2,10275441,266.18,4/8/19 16:43,W,652,12,3019143
314205510,4/3/2019,2,10275509,210,4/8/19 16:43,W,23,10,3019211
311205010,4/3/2019,2,10275564,925.62,4/8/19 16:43,W,44,19,3019266
311205020,4/3/2019,2,10275563,210,4/8/19 16:43,W,1930,7,3019265
