SysNo,ReceiptType,ReceiptNo,AcctNo,BillNo,PymtDate,PymtMethod,Cash,CheckAmt,CheckNo,BankID,Branch,ReceiptStatus,Teller,BankSource
211668,4,1571424,111200480,10264257,1-18-2019,0,336.9,0,               ,,               ,1,WIN,0
211757,4,1571513,111201030,10264321,1-18-2019,0,451,0,               ,,               ,1,WIN,0
211809,4,1571565,111201100,10264327,1-18-2019,0,323.72,0,               ,,               ,1,WIN,0
211744,4,1571500,111203200,10264497,1-18-2019,0,674.55,0,               ,,               ,1,WIN,0
211735,4,1571491,111203311,10264345,1-18-2019,0,354.61,0,               ,,               ,1,WIN,0
211679,4,1571435,111203313,10265025,1-18-2019,0,350.45,0,               ,,               ,1,WIN,0
211820,4,1571575,111204751,10264453,1-18-2019,0,220,0,               ,,               ,1,WIN,0
211839,4,1571594,111204751,10264453,1-18-2019,0,134.61,0,               ,,               ,1,WIN,0
211717,4,1571473,111205910,10264501,1-18-2019,0,231,0,               ,,               ,1,WIN,0
211749,4,1571505,111207210,10264550,1-18-2019,0,509.11,0,               ,,               ,1,WIN,0
211763,4,1571519,111207670,10264220,1-18-2019,0,231,0,               ,,               ,1,WIN,0
211656,4,1571412,111207699,10264433,1-18-2019,0,261.94,0,               ,,               ,1,WIN,0
211823,4,1571578,111207708,10265271,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211655,4,1571411,111207742,10264492,1-18-2019,0,462,0,               ,,               ,1,WIN,0
211840,4,1571595,211200010,10264555,1-18-2019,0,1000,0,               ,,               ,1,WIN,0
211740,4,1571496,211200450,10264590,1-18-2019,0,689.51,0,               ,,               ,1,WIN,0
211663,4,1571419,211200480,10264592,1-18-2019,0,1714.28,0,               ,,               ,1,WIN,0
211674,4,1571430,211200520,10264595,1-18-2019,0,601.03,0,               ,,               ,1,WIN,0
211842,4,1571597,211200600,10264597,1-18-2019,0,346.5,0,               ,,               ,1,WIN,0
211737,4,1571493,211201390,10264638,1-18-2019,0,406.63,0,               ,,               ,1,WIN,0
211666,4,1571422,211201480,10264643,1-18-2019,0,1373.24,0,               ,,               ,1,WIN,0
211854,4,1571609,211201790,10264661,1-18-2019,0,3449.89,0,               ,,               ,1,WIN,0
211719,4,1571475,211202870,10264720,1-18-2019,1,0,205.8,1158533,6,Bislig City    ,1,WIN,0
211765,4,1571521,211203020,10264730,1-18-2019,0,458.09,0,               ,,               ,1,WIN,0
211805,4,1571561,211203080,10264733,1-18-2019,0,220,0,               ,,               ,1,WIN,0
211766,4,1571522,211203170,10264740,1-18-2019,0,430,0,               ,,               ,1,WIN,0
211657,4,1571413,211203250,10264747,1-18-2019,0,294.27,0,               ,,               ,1,WIN,0
211729,4,1571485,211203709,10264585,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211704,4,1571460,211203720,10264778,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211762,4,1571518,211204430,10264827,1-18-2019,0,771.11,0,               ,,               ,1,WIN,0
211747,4,1571503,211204600,10264865,1-18-2019,0,199.5,0,               ,,               ,1,WIN,0
211664,4,1571420,211204871,10264972,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211822,4,1571577,211205090,10264982,1-18-2019,0,447.33,0,               ,,               ,1,WIN,0
211646,4,1571402,211205600,10265014,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211703,4,1571459,211205670,10265467,1-18-2019,0,1448.2,0,               ,,               ,1,WIN,0
211859,4,1571614,211206300,10265054,1-18-2019,0,220,0,               ,,               ,1,WIN,0
211676,4,1571432,211206540,10264845,1-18-2019,0,430,0,               ,,               ,1,WIN,0
211754,4,1571510,211206750,10265135,1-18-2019,0,406.63,0,               ,,               ,1,WIN,0
211732,4,1571488,211206871,10265160,1-18-2019,0,249.45,0,               ,,               ,1,WIN,0
211665,4,1571421,211206881,10265158,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211660,4,1571416,211207060,10264616,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211849,4,1571604,211207150,10264911,1-18-2019,0,220,0,               ,,               ,1,WIN,0
211831,4,1571586,211207230,10265561,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211726,4,1571482,211207310,10264639,1-18-2019,0,597.22,0,               ,,               ,1,WIN,0
211686,4,1571442,211207380,10264875,1-18-2019,0,294.27,0,               ,,               ,1,WIN,0
211705,4,1571461,211207400,10264644,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211651,4,1571407,211207692,10264415,1-18-2019,0,458.34,0,               ,,               ,1,WIN,0
211788,4,1571544,211207703,10265051,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211791,4,1571547,211207736,10265413,1-18-2019,0,561.78,0,               ,,               ,1,WIN,0
211661,4,1571417,211207760,10264861,1-18-2019,0,791.81,0,               ,,               ,1,WIN,0
211818,4,1571573,211207779,10265299,1-18-2019,0,2445.08,0,               ,,               ,1,WIN,0
211785,4,1571541,211207785,10265226,1-18-2019,0,378.54,0,               ,,               ,1,WIN,0
211701,4,1571457,211207807,10264907,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211860,4,1571615,211207813,10264893,1-18-2019,0,1069.43,0,               ,,               ,1,WIN,0
211733,4,1571489,211207825,10264941,1-18-2019,0,406.63,0,               ,,               ,1,WIN,0
211824,4,1571579,211207835,10265101,1-18-2019,0,220,0,               ,,               ,1,WIN,0
211825,4,1571580,211207873,10264617,1-18-2019,0,261.94,0,               ,,               ,1,WIN,0
211750,4,1571506,211207910,10264892,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211650,4,1571406,211207915,10264897,1-18-2019,0,266.18,0,               ,,               ,1,WIN,0
211718,4,1571474,212200650,10264601,1-18-2019,1,0,398.5,1158533,6,Bislig City    ,1,WIN,0
211662,4,1571418,214200214,10264569,1-18-2019,0,2936.32,0,               ,,               ,1,WIN,0
211680,4,1571436,311200390,10265190,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211780,4,1571536,311200490,10265198,1-18-2019,0,1275.8,0,               ,,               ,1,WIN,0
211781,4,1571537,311200500,10265199,1-18-2019,0,378.54,0,               ,,               ,1,WIN,0
211778,4,1571534,311200650,10265209,1-18-2019,0,476.18,0,               ,,               ,1,WIN,0
211709,4,1571465,311200710,10265213,1-18-2019,0,888.35,0,               ,,               ,1,WIN,0
211784,4,1571540,311200780,10265222,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211698,4,1571454,311200981,10265208,1-18-2019,0,322.36,0,               ,,               ,1,WIN,0
211801,4,1571557,311201190,10265234,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211688,4,1571444,311201360,10265244,1-18-2019,0,386.3,0,               ,,               ,1,WIN,0
211745,4,1571501,311201581,10265259,1-18-2019,0,543.72,0,               ,,               ,1,WIN,0
211841,4,1571596,311201700,10265268,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211647,4,1571403,311201742,10265275,1-18-2019,0,1324.52,0,               ,,               ,1,WIN,0
211764,4,1571520,311201750,10265273,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211804,4,1571560,311201820,10265279,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211815,4,1571570,311202050,10265291,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211810,4,1571566,311202060,10265292,1-18-2019,0,526.34,0,               ,,               ,1,WIN,0
211776,4,1571532,311202210,10265303,1-18-2019,0,702.04,0,               ,,               ,1,WIN,0
211813,4,1571568,311202340,10265313,1-18-2019,0,406.63,0,               ,,               ,1,WIN,0
211706,4,1571462,311202500,10265323,1-18-2019,0,266.18,0,               ,,               ,1,WIN,0
211787,4,1571543,311202530,10265324,1-18-2019,0,8885.2,0,               ,,               ,1,WIN,0
211670,4,1571426,311202770,10265338,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211845,4,1571600,311202930,10265348,1-18-2019,0,2926.55,0,               ,,               ,1,WIN,0
211844,4,1571599,311202940,10265349,1-18-2019,0,869.44,0,               ,,               ,1,WIN,0
211752,4,1571508,311202960,10265351,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211775,4,1571531,311202980,10265353,1-18-2019,0,199.5,0,               ,,               ,1,WIN,0
211861,4,1571616,311203000,10265360,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211753,4,1571509,311203020,10265356,1-18-2019,0,490.9,0,               ,,               ,1,WIN,0
211678,4,1571434,311203370,10265296,1-18-2019,1,0,205.8,1164835,6,Bislig City    ,1,WIN,0
211779,4,1571535,311203410,10265401,1-18-2019,0,3078.44,0,               ,,               ,1,WIN,0
211847,4,1571602,311203440,10265406,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211777,4,1571533,311203830,10265503,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211758,4,1571514,311204110,10265498,1-18-2019,0,525.55,0,               ,,               ,1,WIN,0
211710,4,1571466,311204271,10265508,1-18-2019,0,822.36,0,               ,,               ,1,WIN,0
211803,4,1571559,311204420,10265525,1-18-2019,0,266.18,0,               ,,               ,1,WIN,0
211736,4,1571492,311204470,10209887,1-18-2019,0,660,0,               ,,               ,1,WIN,0
211799,4,1571555,311204540,10266468,1-18-2019,0,378.54,0,               ,,               ,1,WIN,0
211654,4,1571410,311204560,10265546,1-18-2019,0,597.22,0,               ,,               ,1,WIN,0
211858,4,1571613,311204590,10265532,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211832,4,1571587,311205010,10265557,1-18-2019,0,869.44,0,               ,,               ,1,WIN,0
211659,4,1571415,311205070,10265241,1-18-2019,0,869.44,0,               ,,               ,1,WIN,0
211682,4,1571438,311205290,10265541,1-18-2019,0,294.27,0,               ,,               ,1,WIN,0
211677,4,1571433,311205350,10265260,1-18-2019,1,0,205.8,1164835,6,Bislig City    ,1,WIN,0
211684,4,1571440,311205410,10265468,1-18-2019,0,308.3,0,               ,,               ,1,WIN,0
211800,4,1571556,311205420,10265288,1-18-2019,0,774.42,0,               ,,               ,1,WIN,0
211658,4,1571414,314200320,10265186,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211836,4,1571591,314204840,10265544,1-18-2019,0,2343.59,0,               ,,               ,1,WIN,0
211773,4,1571529,314205623,10265457,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211702,4,1571458,314205627,10265411,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211846,4,1571601,314205633,10265496,1-18-2019,0,597.22,0,               ,,               ,1,WIN,0
211817,4,1571572,314205637,10265298,1-18-2019,0,1265.32,0,               ,,               ,1,WIN,0
211742,4,1571498,314205647,10265521,1-18-2019,0,895.49,0,               ,,               ,1,WIN,0
211819,4,1571574,314205671,10265555,1-18-2019,0,350.45,0,               ,,               ,1,WIN,0
211850,4,1571605,314205677,10265471,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211648,4,1571404,314205679,10265294,1-18-2019,0,23988.4,0,               ,,               ,1,WIN,0
211741,4,1571497,314205682,10265523,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211772,4,1571528,314205687,10265297,1-18-2019,0,4704.84,0,               ,,               ,1,WIN,0
211739,4,1571495,314205692,10266243,1-18-2019,0,294.27,0,               ,,               ,1,WIN,0
211743,4,1571499,314205695,10265346,1-18-2019,0,294.27,0,               ,,               ,1,WIN,0
211834,4,1571589,314205697,10265515,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211712,4,1571468,314205698,10265459,1-18-2019,0,809.86,0,               ,,               ,1,WIN,0
211721,4,1571477,314205700,10264400,1-18-2019,0,585.61,0,               ,,               ,1,WIN,0
211691,4,1571447,314205702,10265481,1-18-2019,0,678.09,0,               ,,               ,1,WIN,0
211856,4,1571611,411200250,10265584,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211807,4,1571563,411200251,10265735,1-18-2019,0,845.3,0,               ,,               ,1,WIN,0
211797,4,1571553,411200270,10265586,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211730,4,1571486,411200770,10265626,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211692,4,1571448,411200790,10265636,1-18-2019,0,518.3,0,               ,,               ,1,WIN,0
211782,4,1571538,411201520,10265665,1-18-2019,0,199.5,0,               ,,               ,1,WIN,0
211808,4,1571564,411201670,10265670,1-18-2019,0,703.54,0,               ,,               ,1,WIN,0
211699,4,1571455,411201740,10265675,1-18-2019,0,532.36,0,               ,,               ,1,WIN,0
211667,4,1571423,411202140,10265705,1-18-2019,0,406.63,0,               ,,               ,1,WIN,0
211830,4,1571585,411202210,10265708,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211793,4,1571549,411202550,10266333,1-18-2019,0,322.36,0,               ,,               ,1,WIN,0
211767,4,1571523,411202580,10265736,1-18-2019,0,632.66,0,               ,,               ,1,WIN,0
211714,4,1571470,411202624,10266375,1-18-2019,0,561.78,0,               ,,               ,1,WIN,0
211725,4,1571481,411203010,10265833,1-18-2019,0,266.18,0,               ,,               ,1,WIN,0
211821,4,1571576,411203800,10265878,1-18-2019,0,439.67,0,               ,,               ,1,WIN,0
211751,4,1571507,411203970,10265897,1-18-2019,0,266.18,0,               ,,               ,1,WIN,0
211697,4,1571453,411204024,10266055,1-18-2019,0,430,0,               ,,               ,1,WIN,0
211760,4,1571516,411204130,10265925,1-18-2019,0,1275.8,0,               ,,               ,1,WIN,0
211814,4,1571569,411204612,10266050,1-18-2019,0,1100,0,               ,,               ,1,WIN,0
211696,4,1571452,411204780,10266062,1-18-2019,0,526.34,0,               ,,               ,1,WIN,0
211826,4,1571581,411205340,10266086,1-18-2019,0,322.36,0,               ,,               ,1,WIN,0
211769,4,1571525,411205560,10265904,1-18-2019,0,378.54,0,               ,,               ,1,WIN,0
211645,4,1571401,411205800,10265933,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211669,4,1571425,411206030,10265836,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211759,4,1571515,411206350,10265730,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211708,4,1571464,411206440,10266014,1-18-2019,0,462.81,0,               ,,               ,1,WIN,0
211796,4,1571552,411206547,10265986,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211653,4,1571409,411206549,10266112,1-18-2019,0,322.36,0,               ,,               ,1,WIN,0
211853,4,1571608,411206567,10265703,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211833,4,1571588,411206575,10265883,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211727,4,1571483,411206595,10265679,1-18-2019,0,400,0,               ,,               ,1,WIN,0
211802,4,1571558,411206605,10265877,1-18-2019,0,322.36,0,               ,,               ,1,WIN,0
211770,4,1571526,411206607,10265870,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211827,4,1571582,411206610,10265685,1-18-2019,0,476.18,0,               ,,               ,1,WIN,0
211829,4,1571584,411206615,10265686,1-18-2019,0,441.33,0,               ,,               ,1,WIN,0
211713,4,1571469,411206616,10265747,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211694,4,1571450,411206655,10266002,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211774,4,1571530,411206703,10265653,1-18-2019,0,350.45,0,               ,,               ,1,WIN,0
211687,4,1571443,411206708,10266019,1-18-2019,0,430,0,               ,,               ,1,WIN,0
211685,4,1571441,411206710,10265700,1-18-2019,0,1316.72,0,               ,,               ,1,WIN,0
211734,4,1571490,413203330,10265781,1-18-2019,0,306.25,0,               ,,               ,1,WIN,0
211716,4,1571472,414201830,10265682,1-18-2019,0,567.66,0,               ,,               ,1,WIN,0
211828,4,1571583,414201970,10265689,1-18-2019,0,609.77,0,               ,,               ,1,WIN,0
211748,4,1571504,511200230,10266129,1-18-2019,0,434.72,0,               ,,               ,1,WIN,0
211690,4,1571446,511201021,10266195,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211723,4,1571479,511201430,10266261,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211843,4,1571598,511202090,10266462,1-18-2019,0,434.72,0,               ,,               ,1,WIN,0
211786,4,1571542,511202460,10266488,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211675,4,1571431,511202570,10266505,1-18-2019,0,716.24,0,               ,,               ,1,WIN,0
211811,4,0.01571567,511202670,10266506,1-18-2019,0,526.34,0,               ,,               ,2,WIN,0
211812,4,1571567,511202670,10266506,1-18-2019,0,526.34,0,               ,,               ,1,WIN,0
211862,4,1571617,511203540,10266585,1-18-2019,0,294.27,0,               ,,               ,1,WIN,0
211816,4,1571571,511203580,10266609,1-18-2019,0,294.27,0,               ,,               ,1,WIN,0
211790,4,1571546,511203660,10266717,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211731,4,1571487,511204500,10266680,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211695,4,1571451,511204531,10266678,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211720,4,1571476,511204640,10266700,1-18-2019,0,434.72,0,               ,,               ,1,WIN,0
211756,4,1571512,511204700,10266715,1-18-2019,0,434.72,0,               ,,               ,1,WIN,0
211837,4,1571592,511205340,10266245,1-18-2019,0,574.48,0,               ,,               ,1,WIN,0
211715,4,1571471,511205390,10265864,1-18-2019,0,774.42,0,               ,,               ,1,WIN,0
211855,4,1571610,511205600,10266482,1-18-2019,0,1930.94,0,               ,,               ,1,WIN,0
211672,4,1571428,511205634,10265513,1-18-2019,0,462.81,0,               ,,               ,1,WIN,0
211671,4,1571427,511205645,10266397,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211789,4,1571545,511205648,10265455,1-18-2019,0,322.36,0,               ,,               ,1,WIN,0
211693,4,1571449,511205658,10266234,1-18-2019,0,378.54,0,               ,,               ,1,WIN,0
211673,4,1571429,511205661,10266563,1-18-2019,0,573.12,0,               ,,               ,1,WIN,0
211738,4,1571494,511205668,10266154,1-18-2019,0,1275.8,0,               ,,               ,1,WIN,0
211852,4,1571607,511205690,10266327,1-18-2019,0,498.9,0,               ,,               ,1,WIN,0
211783,4,1571539,511205694,10266665,1-18-2019,0,378.54,0,               ,,               ,1,WIN,0
211689,4,1571445,511205712,10266156,1-18-2019,0,266.18,0,               ,,               ,1,WIN,0
211768,4,1571524,511205715,10266386,1-18-2019,0,462.81,0,               ,,               ,1,WIN,0
211761,4,1571517,511205722,10266325,1-18-2019,0,266.18,0,               ,,               ,1,WIN,0
211755,4,1571511,511205723,10266351,1-18-2019,0,294.27,0,               ,,               ,1,WIN,0
211707,4,1571463,511205760,10266451,1-18-2019,0,294.27,0,               ,,               ,1,WIN,0
211851,4,1571606,511205766,10266395,1-18-2019,0,278.85,0,               ,,               ,1,WIN,0
211652,4,1571408,511205771,10266520,1-18-2019,0,266.18,0,               ,,               ,1,WIN,0
211722,4,1571478,511205829,10266396,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211863,4,1571618,511205849,10266514,1-18-2019,0,266.18,0,               ,,               ,1,WIN,0
211857,4,1571612,511205873,10266354,1-18-2019,0,458.09,0,               ,,               ,1,WIN,0
211771,4,1571527,511205877,10266605,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211792,4,1571548,511205886,10266714,1-18-2019,0,587.15,0,               ,,               ,1,WIN,0
211700,4,1571456,511205900,10266638,1-18-2019,0,386.3,0,               ,,               ,1,WIN,0
211806,4,1571562,511205924,10266300,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211681,4,1571437,611201180,10266864,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211683,4,1571439,611201200,10266905,1-18-2019,0,199.5,0,               ,,               ,1,WIN,0
211794,4,1571550,611201300,10266724,1-18-2019,0,650,0,               ,,               ,1,WIN,0
211724,4,1571480,611202240,10266982,1-18-2019,0,1603,0,               ,,               ,1,WIN,0
211711,4,1571467,611202513,10266877,1-18-2019,0,378.54,0,               ,,               ,1,WIN,0
211798,4,1571554,611202522,10266828,1-18-2019,0,210,0,               ,,               ,1,WIN,0
211848,4,1571603,611202545,10266873,1-18-2019,0,632.66,0,               ,,               ,1,WIN,0
211728,4,1571484,611202549,10266986,1-18-2019,0,238.09,0,               ,,               ,1,WIN,0
211835,4,1571590,611202556,10266735,1-18-2019,0,434.72,0,               ,,               ,1,WIN,0
211649,4,1571405,611202600,10267008,1-18-2019,0,378.54,0,               ,,               ,1,WIN,0
211838,4,1571593,611202623,10266895,1-18-2019,0,396.55,0,               ,,               ,1,WIN,0
211795,4,1571551,611202640,10266826,1-18-2019,0,462.81,0,               ,,               ,1,WIN,0
211958,4,1571713,111200080,10264219,1-21-2019,0,395.62,0,               ,,               ,1,WIN,0
211935,4,1571690,111200300,10264239,1-21-2019,0,354.61,0,               ,,               ,1,WIN,0
211988,4,1571743,111200460,10264255,1-21-2019,0,539.3,0,               ,,               ,1,WIN,0
211931,4,1571686,111200750,10266255,1-21-2019,0,322.36,0,               ,,               ,1,WIN,0
211881,4,1571636,111200890,10264303,1-21-2019,0,605.5,0,               ,,               ,1,WIN,0
211880,4,1571635,111201890,10264338,1-21-2019,0,231,0,               ,,               ,1,WIN,0
211891,4,1571646,111203760,10266340,1-21-2019,0,210,0,               ,,               ,1,WIN,0
212067,4,1571822,111203940,10264423,1-21-2019,0,509.11,0,               ,,               ,1,WIN,0
212046,4,1571801,111206800,10264529,1-21-2019,0,210,0,               ,,               ,1,WIN,0
212096,4,1571851,111207704,10264418,1-21-2019,1,0,2509.39,1045267,6,Bislig City    ,1,WIN,0
211989,4,1571744,111207710,10264490,1-21-2019,0,769.17,0,               ,,               ,1,WIN,0
212097,4,1571852,111207730,10264413,1-21-2019,1,0,405.72,1045267,6,Bislig City    ,1,WIN,0
212098,4,1571853,111207738,10264427,1-21-2019,1,0,623.52,1045267,6,Bislig City    ,1,WIN,0
211944,4,1571699,111207741,10264226,1-21-2019,0,231,0,               ,,               ,1,WIN,0
212093,4,1571848,116203500,10264419,1-21-2019,1,0,343,1045267,6,Bislig City    ,1,WIN,0
211890,4,1571645,211200060,10264559,1-21-2019,0,385.5,0,               ,,               ,1,WIN,0
212109,4,1571864,211201130,10264624,1-21-2019,0,512.83,0,               ,,               ,1,WIN,0
211924,4,1571679,211201330,10264636,1-21-2019,0,2602.35,0,               ,,               ,1,WIN,0
211878,4,1571633,211202070,10264678,1-21-2019,0,231,0,               ,,               ,1,WIN,0
211964,4,1571719,211203140,10264739,1-21-2019,0,231,0,               ,,               ,1,WIN,0
212000,4,1571755,211203220,10264743,1-21-2019,0,540,0,               ,,               ,1,WIN,0
212047,4,1571802,211203970,10264794,1-21-2019,0,231,0,               ,,               ,1,WIN,0
211874,4,1571629,211204130,10264818,1-21-2019,0,278.85,0,               ,,               ,1,WIN,0
212072,4,1571827,211204270,10264809,1-21-2019,0,292.83,0,               ,,               ,1,WIN,0
211921,4,1571676,211204550,10264852,1-21-2019,0,337.7,0,               ,,               ,1,WIN,0
211886,4,1571641,211204590,10264868,1-21-2019,0,599.64,0,               ,,               ,1,WIN,0
211946,4,1571701,211204880,10264969,1-21-2019,0,658.49,0,               ,,               ,1,WIN,0
212069,4,1571824,211206290,10265131,1-21-2019,0,509.11,0,               ,,               ,1,WIN,0
212068,4,1571823,211206330,10265060,1-21-2019,0,231,0,               ,,               ,1,WIN,0
212082,4,1571837,211206400,10265067,1-21-2019,0,478.22,0,               ,,               ,1,WIN,0
211926,4,1571681,211207390,10264847,1-21-2019,0,1132.03,0,               ,,               ,1,WIN,0
211957,4,1571712,211207410,10264899,1-21-2019,0,220,0,               ,,               ,1,WIN,0
211983,4,1571738,211207704,10265017,1-21-2019,0,772.24,0,               ,,               ,1,WIN,0
211937,4,1571692,211207720,10264564,1-21-2019,0,578.99,0,               ,,               ,1,WIN,0
211982,4,1571737,211207744,10264886,1-21-2019,0,782.05,0,               ,,               ,1,WIN,0
211974,4,1571729,211207799,10264919,1-21-2019,0,231,0,               ,,               ,1,WIN,0
211928,4,1571683,211207845,10264940,1-21-2019,0,481.94,0,               ,,               ,1,WIN,0
211913,4,1571668,211207860,10265042,1-21-2019,0,451,0,               ,,               ,1,WIN,0
212014,4,1571769,211207861,10265069,1-21-2019,0,231,0,               ,,               ,1,WIN,0
212008,4,1571763,211207895,10264821,1-21-2019,0,231,0,               ,,               ,1,WIN,0
212070,4,1571825,211207926,10265130,1-21-2019,0,231,0,               ,,               ,1,WIN,0
212112,4,1571867,311200360,10266641,1-21-2019,0,386.3,0,               ,,               ,1,WIN,0
211950,4,1571705,311200680,10265214,1-21-2019,0,490.9,0,               ,,               ,1,WIN,0
211999,4,1571754,311201430,10265569,1-21-2019,0,735.7,0,               ,,               ,1,WIN,0
211940,4,1571695,311201701,10266151,1-21-2019,0,322.36,0,               ,,               ,1,WIN,0
211865,4,1571620,311201800,10265278,1-21-2019,0,434.72,0,               ,,               ,1,WIN,0
211917,4,1571672,311201930,10266839,1-21-2019,0,500.03,0,               ,,               ,1,WIN,0
211925,4,1571680,311204080,10266538,1-21-2019,0,210,0,               ,,               ,1,WIN,0
211888,4,1571643,311204090,10265492,1-21-2019,0,634.7,0,               ,,               ,1,WIN,0
212036,4,1571791,311204940,10265550,1-21-2019,0,985.04,0,               ,,               ,1,WIN,0
211936,4,1571691,314205440,10265529,1-21-2019,0,561.78,0,               ,,               ,1,WIN,0
211889,4,1571644,314205520,10265462,1-21-2019,0,238.09,0,               ,,               ,1,WIN,0
211872,4,1571627,314205628,10265431,1-21-2019,0,220,0,               ,,               ,1,WIN,0
212035,4,1571790,314205629,10265559,1-21-2019,0,231,0,               ,,               ,1,WIN,0
211867,4,1571622,314205630,10265389,1-21-2019,0,210,0,               ,,               ,1,WIN,0
212062,4,1571817,314205638,10265320,1-21-2019,0,977.2,0,               ,,               ,1,WIN,0
211959,4,1571714,314205648,10265474,1-21-2019,0,210,0,               ,,               ,1,WIN,0
211966,4,1571721,314205654,10265228,1-21-2019,0,220,0,               ,,               ,1,WIN,0
211902,4,1571657,314205656,10265450,1-21-2019,0,434.72,0,               ,,               ,1,WIN,0
212083,4,1571838,315203280,10265379,1-21-2019,1,0,1577.8,1049099,6,Bislig City    ,1,WIN,0
212034,4,1571789,411200060,10265575,1-21-2019,0,752.5,0,               ,,               ,1,WIN,0
212012,4,1571767,411200080,10265578,1-21-2019,0,567.36,0,               ,,               ,1,WIN,0
212038,4,1571793,411200090,10265579,1-21-2019,0,294.27,0,               ,,               ,1,WIN,0
211875,4,1571630,411200230,10265664,1-21-2019,0,931.4,0,               ,,               ,1,WIN,0
212019,4,1571774,411200361,10265601,1-21-2019,0,845.3,0,               ,,               ,1,WIN,0
211869,4,1571624,411200580,10265610,1-21-2019,0,210,0,               ,,               ,1,WIN,0
211920,4,1571675,411200712,10265618,1-21-2019,0,294.27,0,               ,,               ,1,WIN,0
211877,4,1571632,411201530,10265666,1-21-2019,0,1519.4,0,               ,,               ,1,WIN,0
211915,4,1571670,411201730,10265673,1-21-2019,0,4150.28,0,               ,,               ,1,WIN,0
212071,4,1571826,411202020,10265693,1-21-2019,0,516.94,0,               ,,               ,1,WIN,0
212027,4,1571782,411202080,10265695,1-21-2019,0,561.78,0,               ,,               ,1,WIN,0
211899,4,1571654,411202350,10265712,1-21-2019,0,210,0,               ,,               ,1,WIN,0
211985,4,1571740,411202801,10265753,1-21-2019,0,238.09,0,               ,,               ,1,WIN,0
212074,4,1571829,411202830,10265760,1-21-2019,0,462.81,0,               ,,               ,1,WIN,0
211923,4,1571678,411202870,10265743,1-21-2019,0,350.45,0,               ,,               ,1,WIN,0
211942,4,1571697,411203251,10265785,1-21-2019,0,430,0,               ,,               ,1,WIN,0
212102,4,1571857,411203380,10265788,1-21-2019,0,650,0,               ,,               ,1,WIN,0
212040,4,1571795,411203451,10265869,1-21-2019,0,434.72,0,               ,,               ,1,WIN,0
211953,4,1571708,411203470,10265874,1-21-2019,0,210,0,               ,,               ,1,WIN,0
