Acct_No,Trans_Date,Ref_Code,Ref_no,Amount,Timestamp,Tag,Reading,Consumption,sequence
211207150,2/27/2019,4,1574257,-240,2/26/19 16:42,W,,,3008570
211207170,2/2/2019,2,10268100,210,2/7/19 10:53,W,654,3,3002180
211207170,2/15/2019,6,8813,-10.5,2/15/19 14:17,W,,,3005614
211207170,2/19/2019,10,10268100,19.95,2/19/19 14:13,W,,,3006635
211207170,2/22/2019,4,1574084,-219.45,2/22/19 14:42,W,,,3008226
211207180,2/2/2019,2,10268228,406.63,2/7/19 10:53,W,519,17,3002308
211207180,2/18/2019,4,1573359,-509.11,2/18/19 11:02,W,,,3005883
211207180,2/19/2019,10,10268228,40.7,2/19/19 14:13,W,,,3006722
211207190,2/2/2019,2,10267985,266.18,2/7/19 10:53,W,1524,12,3002065
211207190,2/15/2019,4,1573096,-266.18,2/15/19 10:18,W,,,3005515
211207230,2/3/2019,2,10268892,266.18,2/8/19 9:56,W,1129,12,3003015
211207230,2/18/2019,4,1573493,-266.18,2/18/19 13:59,W,,,3006053
211207240,2/1/2019,4,1572407,-723.2,2/1/19 9:24,W,,,3001373
211207240,2/2/2019,2,10268037,462.81,2/7/19 10:53,W,462,19,3002117
211207240,2/19/2019,10,10268037,46.3,2/19/19 14:13,W,,,3006596
211207250,2/2/2019,2,10268165,238.09,2/7/19 10:53,W,1183,11,3002245
211207250,2/19/2019,10,10268165,23.85,2/19/19 14:13,W,,,3006678
211207260,2/2/2019,2,10268129,210,2/7/19 10:53,W,1007,8,3002209
211207260,2/19/2019,10,10268129,21,2/19/19 14:13,W,,,3006658
211207270,2/2/2019,2,10268051,406.63,2/7/19 10:53,W,198,17,3002131
211207270,2/15/2019,4,1573024,-406.63,2/14/19 15:30,W,,,3005404
211207280,2/2/2019,2,10268307,210,2/7/19 10:53,W,857,6,3002387
211207280,2/19/2019,10,10268307,21,2/19/19 14:13,W,,,3006772
211207290,2/2/2019,2,10268063,845.3,2/7/19 10:53,W,264,30,3002143
211207290,2/4/2019,4,1572453,-695.96,2/4/19 8:24,W,,,3001450
211207290,2/19/2019,10,10268063,84.55,2/19/19 14:13,W,,,3006615
211207310,2/2/2019,2,10267975,632.66,2/7/19 10:53,W,1080,24,3002055
211207310,2/8/2019,4,1572644,-632.66,2/8/19 8:46,W,,,3002615
211207320,2/2/2019,2,10268258,238.09,2/7/19 10:53,W,575,11,3002338
211207320,2/6/2019,4,1572549,-323.72,2/6/19 10:16,W,,,3001889
211207320,2/19/2019,10,10268258,23.85,2/19/19 14:13,W,,,3006742
211207320,2/21/2019,4,1573998,-261.94,2/21/19 10:59,W,,,3007782
211207350,2/1/2019,2,10267807,210,2/6/19 7:29,W,2094,9,3001782
211207350,2/18/2019,4,1573309,-564.61,2/18/19 10:13,W,,,3005808
211207360,2/1/2019,4,1572414,-540,2/1/19 10:12,W,,,3001380
211207360,2/2/2019,2,10268086,378.54,2/7/19 10:53,W,470,16,3002166
211207360,2/19/2019,10,10268086,37.85,2/19/19 14:13,W,,,3006628
211207370,2/2/2019,2,10268474,210,2/7/19 10:53,W,79,6,3002554
211207370,2/19/2019,10,10268474,21,2/19/19 14:13,W,,,3006867
211207380,2/2/2019,2,10268206,210,2/7/19 10:53,W,1247,9,3002286
211207380,2/19/2019,10,10268206,21,2/19/19 14:13,W,,,3006706
211207380,2/28/2019,4,1574383,-230,2/28/19 8:45,W,,,3009235
211207390,2/2/2019,2,10268179,2445.08,2/7/19 10:53,W,1117,64,3002259
211207390,2/19/2019,10,10268179,244.55,2/19/19 14:13,W,,,3006687
211207400,2/2/2019,2,10267982,210,2/7/19 10:53,W,1004,10,3002062
211207400,2/18/2019,4,1573208,-210,2/18/19 8:26,W,,,3005699
211207410,2/2/2019,2,10268231,210,2/7/19 10:53,W,1290,3,3002311
211207410,2/11/2019,4,1572721,-441,2/11/19 10:28,W,,,3003642
211207420,2/2/2019,2,10268130,210,2/7/19 10:53,W,754,7,3002210
211207420,2/19/2019,10,10268130,21,2/19/19 14:13,W,,,3006659
211207430,2/2/2019,2,10268192,462.81,2/7/19 10:53,W,208,19,3002272
211207430,2/15/2019,4,1573168,-462.81,2/15/19 15:03,W,,,3005645
211207440,2/2/2019,2,10268421,322.36,2/7/19 10:53,W,657,14,3002501
211207440,2/18/2019,4,1573325,-985.27,2/18/19 10:32,W,,,3005826
211207450,2/2/2019,2,10268273,210,2/7/19 10:53,W,1225,6,3002353
211207450,2/19/2019,10,10268273,21,2/19/19 14:13,W,,,3006751
211207470,2/2/2019,2,10268126,210,2/7/19 10:53,W,805,7,3002206
211207470,2/19/2019,10,10268126,21,2/19/19 14:13,W,,,3006655
211207470,2/22/2019,4,1574029,-241,2/21/19 15:58,W,,,3007813
211207500,2/2/2019,2,10268401,266.18,2/7/19 10:53,W,855,12,3002481
211207500,2/18/2019,4,1573425,-266.18,2/18/19 12:41,W,,,3005973
211207510,2/2/2019,2,10268082,210,2/7/19 10:53,W,1553,4,3002162
211207510,2/19/2019,10,10268082,21,2/19/19 14:13,W,,,3006626
211207510,2/22/2019,4,1574100,-231,2/22/19 16:08,W,,,3008413
211207520,2/2/2019,2,10268414,210,2/7/19 10:53,W,89,4,3002494
211207520,2/18/2019,4,1573368,-210,2/18/19 11:08,W,,,3005895
211207530,2/2/2019,2,10268055,406.63,2/7/19 10:53,W,1382,17,3002135
211207530,2/19/2019,10,10268055,40.7,2/19/19 14:13,W,,,3006609
211207550,2/2/2019,2,10268424,632.66,2/7/19 10:53,W,1344,24,3002504
211207550,2/19/2019,10,10268424,63.3,2/19/19 14:13,W,,,3006834
211207550,2/27/2019,4,1574300,-1943.32,2/27/19 10:15,W,,,3008688
211207580,2/2/2019,2,10268219,238.09,2/7/19 10:53,W,982,11,3002299
211207580,2/4/2019,4,1572511,-261.94,2/4/19 14:07,W,,,3001510
211207580,2/19/2019,10,10268219,23.85,2/19/19 14:13,W,,,3006715
211207590,2/2/2019,2,10268340,210,2/7/19 10:53,W,700,10,3002420
211207590,2/11/2019,4,1572712,-210,2/11/19 9:55,W,,,3003633
211207610,2/1/2019,4,1572423,-481.94,2/1/19 12:35,W,,,3001389
211207610,2/2/2019,2,10268190,238.09,2/7/19 10:53,W,672,11,3002270
211207610,2/19/2019,10,10268190,23.85,2/19/19 14:13,W,,,3006696
211207630,2/2/2019,2,10268368,266.18,2/7/19 10:53,W,1509,12,3002448
211207630,2/19/2019,4,1573532,-559.01,2/18/19 14:45,W,,,3006093
211207650,2/2/2019,2,10268022,462.81,2/7/19 10:53,W,1604,19,3002102
211207650,2/19/2019,10,10268022,46.3,2/19/19 14:13,W,,,3006585
211207670,2/5/2019,2,10269875,210,2/13/19 17:04,W,5,5,3004330
211207670,2/22/2019,10,10269875,21,2/22/19 11:53,W,,,3008119
211207670,2/28/2019,4,1574340,-231,2/27/19 13:26,W,,,3008788
211207680,2/2/2019,2,10267990,210,2/7/19 10:53,W,1351,10,3002070
211207680,2/7/2019,4,1572633,-261.94,2/7/19 15:18,W,,,3002604
211207680,2/19/2019,10,10267990,21,2/19/19 14:13,W,,,3006567
211207681,2/2/2019,2,10268164,668.1,2/7/19 10:53,W,1773,25,3002244
211207681,2/18/2019,4,1573396,-1247.09,2/18/19 11:52,W,,,3005932
211207682,2/1/2019,2,10267739,711.48,2/6/19 7:29,W,2206,17,3001714
211207682,2/19/2019,10,10267739,71.15,2/19/19 10:04,W,,,3006359
211207683,2/1/2019,2,10267735,760.62,2/6/19 7:29,W,1301,18,3001710
211207683,2/19/2019,10,10267735,76.1,2/19/19 10:04,W,,,3006357
211207683,2/20/2019,4,1573875,-1727.48,2/20/19 10:56,W,,,3007217
211207684,2/1/2019,2,10267733,367.5,2/6/19 7:29,W,615,9,3001708
211207684,2/19/2019,10,10267733,36.75,2/19/19 10:04,W,,,3006356
211207685,2/1/2019,2,10267737,514.92,2/6/19 7:29,W,1124,13,3001712
211207685,2/18/2019,4,1573387,-514.92,2/18/19 11:40,W,,,3005920
211207686,2/1/2019,2,10267745,613.2,2/6/19 7:29,W,1285,15,3001720
211207686,2/13/2019,4,1572919,-613.2,2/13/19 11:12,W,,,3003871
211207687,2/1/2019,2,10267743,367.5,2/6/19 7:29,W,1135,8,3001718
211207687,2/19/2019,4,1573579,-367.5,2/18/19 16:05,W,,,3006140
211207688,2/1/2019,2,10267738,416.64,2/6/19 7:29,W,856,11,3001713
211207688,2/19/2019,4,1573566,-416.64,2/18/19 15:48,W,,,3006127
211207691,2/1/2019,2,10267742,367.5,2/6/19 7:29,W,958,10,3001717
211207691,2/19/2019,10,10267742,36.75,2/19/19 10:04,W,,,3006360
211207691,2/28/2019,4,1574353,-404.25,2/27/19 14:38,W,,,3008865
211207692,2/1/2019,2,10267748,367.5,2/6/19 7:29,W,54,10,3001723
211207692,2/18/2019,4,1573382,-367.5,2/18/19 11:24,W,,,3005910
211207701,2/2/2019,2,10268482,322.36,2/7/19 10:53,W,957,14,3002562
211207701,2/19/2019,10,10268482,32.25,2/19/19 14:13,W,,,3006874
211207702,2/2/2019,2,10268447,210,2/7/19 10:53,W,1362,10,3002527
211207702,2/11/2019,4,1572737,-210,2/11/19 12:47,W,,,3003680
211207703,2/2/2019,2,10268381,266.18,2/7/19 10:53,W,1141,12,3002461
211207703,2/18/2019,4,1573415,-266.18,2/18/19 12:15,W,,,3005962
211207704,2/2/2019,2,10268347,738.98,2/7/19 10:53,W,1652,27,3002427
211207704,2/15/2019,6,8802,-36.94,2/15/19 13:37,W,,,3005592
211207704,2/19/2019,10,10268347,70.2,2/19/19 14:13,W,,,3006790
211207704,2/27/2019,4,1574319,-772.24,2/27/19 11:18,W,,,3008767
211207705,2/2/2019,2,10268329,526.34,2/7/19 10:53,W,1440,21,3002409
211207705,2/14/2019,4,1572999,-416.39,2/14/19 13:09,W,,,3005396
211207705,2/19/2019,10,10268329,52.65,2/19/19 14:13,W,,,3006779
211207706,2/2/2019,2,10268072,266.18,2/7/19 10:53,W,419,12,3002152
211207706,2/12/2019,4,1572789,-896.71,2/12/19 8:58,W,,,3003735
211207707,2/2/2019,2,10268236,210,2/7/19 10:53,W,206,10,3002316
211207707,2/19/2019,10,10268236,21,2/19/19 14:13,W,,,3006728
211207707,2/26/2019,4,1574130,-231,2/26/19 8:58,W,,,3008443
211207708,2/2/2019,2,10268271,210,2/7/19 10:53,W,1337,8,3002351
211207708,2/19/2019,4,1573603,-210,2/18/19 16:46,W,,,3006180
211207710,2/2/2019,2,10268176,210,2/7/19 10:53,W,627,8,3002256
211207710,2/19/2019,10,10268176,21,2/19/19 14:13,W,,,3006686
211207710,2/26/2019,4,1574215,-231,2/26/19 13:41,W,,,3008528
211207711,2/2/2019,2,10268237,378.54,2/7/19 10:53,W,1306,16,3002317
211207711,2/19/2019,4,1573739,-378.54,2/19/19 13:26,W,,,3006488
211207712,2/2/2019,2,10267948,350.45,2/7/19 10:53,W,2473,15,3002028
211207712,2/19/2019,10,10267948,35.05,2/19/19 14:13,W,,,3006548
211207713,2/2/2019,2,10268444,350.45,2/7/19 10:53,W,713,15,3002524
211207713,2/19/2019,10,10268444,35.05,2/19/19 14:13,W,,,3006849
211207714,2/2/2019,2,10268294,294.27,2/7/19 10:53,W,1054,13,3002374
211207714,2/19/2019,4,1573567,-294.27,2/18/19 15:49,W,,,3006128
211207715,2/2/2019,2,10268168,210,2/7/19 10:53,W,45,4,3002248
211207715,2/19/2019,10,10268168,21,2/19/19 14:13,W,,,3006681
211207716,2/2/2019,2,10267921,210,2/7/19 10:53,W,584,3,3002001
211207716,2/15/2019,4,1573032,-210,2/14/19 16:03,W,,,3005437
211207717,2/2/2019,2,10268256,378.54,2/7/19 10:53,W,1070,16,3002336
211207717,2/13/2019,4,1572887,-378.54,2/13/19 9:01,W,,,3003837
211207718,2/2/2019,2,10268418,350.45,2/7/19 10:53,W,782,15,3002498
211207718,2/19/2019,10,10268418,35.05,2/19/19 14:13,W,,,3006830
211207718,2/28/2019,4,1574437,-647.44,2/28/19 14:35,W,,,3009289
211207719,2/2/2019,2,10268449,238.09,2/7/19 10:53,W,428,11,3002529
211207719,2/19/2019,10,10268449,23.85,2/19/19 14:13,W,,,3006852
211207720,2/2/2019,2,10267898,406.63,2/7/19 10:53,W,1036,17,3001978
211207720,2/19/2019,10,10267898,40.7,2/19/19 14:13,W,,,3006531
211207720,2/22/2019,4,1574037,-447.33,2/22/19 8:11,W,,,3007821
211207721,2/2/2019,2,10268344,434.72,2/7/19 10:53,W,962,18,3002424
211207721,2/18/2019,4,1573505,-434.72,2/18/19 14:14,W,,,3006066
211207722,2/2/2019,2,10268186,378.54,2/7/19 10:53,W,1214,16,3002266
211207722,2/19/2019,10,10268186,37.85,2/19/19 14:13,W,,,3006693
211207724,2/1/2019,4,1572403,-231,2/1/19 9:15,W,,,3001369
211207724,2/2/2019,2,10268112,238.09,2/7/19 10:53,W,425,11,3002192
211207724,2/19/2019,4,1573571,-238.09,2/18/19 15:53,W,,,3006132
211207725,2/2/2019,2,10268155,238.09,2/7/19 10:53,W,637,11,3002235
211207725,2/19/2019,10,10268155,23.85,2/19/19 14:13,W,,,3006671
211207726,2/2/2019,2,10268212,809.86,2/7/19 10:53,W,316,29,3002292
211207726,2/19/2019,10,10268212,81,2/19/19 14:13,W,,,3006710
211207726,2/27/2019,4,1574265,-1508.84,2/27/19 8:32,W,,,3008578
211207727,2/2/2019,2,10268453,210,2/7/19 10:53,W,888,9,3002533
211207727,2/19/2019,10,10268453,21,2/19/19 14:13,W,,,3006854
211207729,2/2/2019,2,10268417,1168.9,2/7/19 10:53,W,421,25,3002497
211207729,2/19/2019,10,10268417,116.9,2/19/19 14:13,W,,,3006829
211207730,2/2/2019,2,10268050,774.42,2/7/19 10:53,W,873,28,3002130
211207730,2/18/2019,4,1573407,-2042.7,2/18/19 12:02,W,,,3005949
211207731,2/5/2019,2,10269615,350.45,2/13/19 17:04,W,1377,15,3004070
211207731,2/11/2019,4,1572767,-416.39,2/11/19 15:46,W,,,3003713
211207731,2/22/2019,10,10269615,35.05,2/22/19 11:53,W,,,3007950
211207732,2/2/2019,2,10268135,738.98,2/7/19 10:53,W,1079,27,3002215
211207732,2/11/2019,4,1572725,-851.87,2/11/19 10:48,W,,,3003646
211207732,2/19/2019,10,10268135,73.9,2/19/19 14:13,W,,,3006663
211207733,2/2/2019,2,10268486,378.54,2/7/19 10:53,W,795,16,3002566
211207733,2/19/2019,10,10268486,37.85,2/19/19 14:13,W,,,3006878
211207733,2/26/2019,4,1574199,-991,2/26/19 11:55,W,,,3008512
211207734,2/2/2019,2,10268487,266.18,2/7/19 10:53,W,654,12,3002567
211207734,2/19/2019,10,10268487,26.65,2/19/19 14:13,W,,,3006879
211207734,2/26/2019,4,1574164,-523.83,2/26/19 10:09,W,,,3008477
211207735,2/2/2019,2,10268019,210,2/7/19 10:53,W,524,5,3002099
211207735,2/19/2019,10,10268019,21,2/19/19 14:13,W,,,3006583
211207736,2/3/2019,2,10268744,845.3,2/8/19 9:56,W,1329,30,3002867
211207736,2/19/2019,4,1573703,-845.3,2/19/19 11:12,W,,,3006424
211207738,2/2/2019,2,10268425,210,2/7/19 10:53,W,1121,4,3002505
211207738,2/11/2019,4,1572734,-661,2/11/19 11:43,W,,,3003677
211207739,2/2/2019,2,10268431,210,2/7/19 10:53,W,1032,5,3002511
211207739,2/19/2019,10,10268431,21,2/19/19 14:13,W,,,3006838
211207740,2/1/2019,4,1572425,-231,2/1/19 13:00,W,,,3001391
211207740,2/2/2019,2,10268422,238.09,2/7/19 10:53,W,714,11,3002502
211207740,2/19/2019,10,10268422,23.85,2/19/19 14:13,W,,,3006833
211207742,2/2/2019,2,10268281,420,2/7/19 10:53,W,481,3,3002361
211207742,2/22/2019,4,1574041,-411.6,2/22/19 8:37,W,,,3007825
211207742,2/22/2019,14,1574041,-8.4,2/22/19 8:37,W,,,3007826
211207743,2/2/2019,2,10268485,378.54,2/7/19 10:53,W,930,16,3002565
211207743,2/19/2019,10,10268485,37.85,2/19/19 14:13,W,,,3006877
211207744,2/2/2019,2,10268218,350.45,2/7/19 10:53,W,1400,15,3002298
211207744,2/19/2019,10,10268218,35.05,2/19/19 14:13,W,,,3006714
211207745,2/2/2019,2,10268161,210,2/7/19 10:53,W,545,7,3002241
211207745,2/19/2019,10,10268161,21,2/19/19 14:13,W,,,3006675
211207746,2/2/2019,2,10268435,210,2/7/19 10:53,W,1006,8,3002515
211207746,2/19/2019,10,10268435,21,2/19/19 14:13,W,,,3006841
211207747,2/2/2019,2,10268348,490.9,2/7/19 10:53,W,644,20,3002428
211207747,2/4/2019,4,1572448,-396.55,2/4/19 8:17,W,,,3001445
211207747,2/19/2019,10,10268348,49.1,2/19/19 14:13,W,,,3006791
211207747,2/28/2019,4,1574367,-500,2/27/19 16:09,W,,,3008879
211207748,2/27/2019,4,1574252,-1248.5,2/26/19 16:17,W,,,3008565
211207750,2/2/2019,2,10268460,210,2/7/19 10:53,W,17,7,3002540
211207750,2/19/2019,10,10268460,21,2/19/19 14:13,W,,,3006861
211207750,2/22/2019,4,1574054,-231,2/22/19 9:47,W,,,3007842
211207751,2/2/2019,2,10268478,266.18,2/7/19 10:53,W,505,12,3002558
211207751,2/19/2019,10,10268478,26.65,2/19/19 14:13,W,,,3006871
211207752,2/20/2019,4,1573942,-660,2/20/19 16:12,W,,,3007286
211207753,2/2/2019,2,10267920,774.42,2/7/19 10:53,W,1089,28,3002000
211207753,2/19/2019,10,10267920,77.45,2/19/19 14:13,W,,,3006540
211207753,2/21/2019,4,1573981,-851.87,2/21/19 9:45,W,,,3007713
211207754,2/26/2019,4,1574212,-1358.13,2/26/19 13:20,W,,,3008525
211207755,2/2/2019,2,10267891,210,2/7/19 10:53,W,441,6,3001971
211207756,2/2/2019,2,10267892,210,2/7/19 10:53,W,502,10,3001972
211207757,2/2/2019,2,10268144,406.63,2/7/19 10:53,W,670,17,3002224
211207757,2/15/2019,4,1573091,-406.63,2/15/19 10:11,W,,,3005510
211207758,2/2/2019,2,10268496,210,2/7/19 10:53,W,504,6,3002576
211207758,2/19/2019,10,10268496,21,2/19/19 14:13,W,,,3006887
211207759,2/2/2019,2,10268049,294.27,2/7/19 10:53,W,841,13,3002129
211207759,2/11/2019,4,1572696,-385.5,2/11/19 8:41,W,,,3003617
211207759,2/19/2019,10,10268049,29.45,2/19/19 14:13,W,,,3006607
211207759,2/26/2019,4,1574195,-323.72,2/26/19 11:44,W,,,3008508
211207760,2/2/2019,2,10268193,294.27,2/7/19 10:53,W,614,13,3002273
211207760,2/19/2019,10,10268193,29.45,2/19/19 14:13,W,,,3006698
211207760,2/28/2019,4,1574368,-323.72,2/27/19 16:15,W,,,3008880
211207761,2/2/2019,2,10268071,210,2/7/19 10:53,W,532,7,3002151
211207761,2/7/2019,4,1572582,-568.7,2/7/19 9:44,W,,,3001924
211207761,2/19/2019,10,10268071,21,2/19/19 14:13,W,,,3006619
211207764,2/2/2019,2,10268493,210,2/7/19 10:53,W,88,4,3002573
211207764,2/19/2019,10,10268493,21,2/19/19 14:13,W,,,3006884
211207765,2/2/2019,2,10268102,210,2/7/19 10:53,W,22,9,3002182
211207765,2/19/2019,10,10268102,21,2/19/19 14:13,W,,,3006637
211207766,2/2/2019,2,10268459,210,2/7/19 10:53,W,338,10,3002539
211207766,2/19/2019,10,10268459,21,2/19/19 14:13,W,,,3006860
211207767,2/2/2019,2,10268497,238.09,2/7/19 10:53,W,451,11,3002577
211207767,2/19/2019,10,10268497,23.85,2/19/19 14:13,W,,,3006888
211207768,2/6/2019,4,1572556,-660,2/6/19 12:38,W,,,3001896
211207769,2/2/2019,2,10268369,238.09,2/7/19 10:53,W,983,11,3002449
211207769,2/8/2019,4,1572664,-469.09,2/8/19 13:28,W,,,3003044
211207770,2/2/2019,2,10268110,210,2/7/19 10:53,W,468,8,3002190
211207770,2/19/2019,10,10268110,21,2/19/19 14:13,W,,,3006642
211207770,2/28/2019,4,1574424,-460,2/28/19 13:23,W,,,3009276
211207771,2/2/2019,2,10268350,315,2/7/19 10:53,W,316,8,3002430
211207771,2/19/2019,10,10268350,31.5,2/19/19 14:13,W,,,3006793
211207772,2/2/2019,2,10268351,948.62,2/7/19 10:53,W,568,24,3002431
211207772,2/19/2019,10,10268351,94.9,2/19/19 14:13,W,,,3006794
211207773,2/2/2019,2,10268127,266.18,2/7/19 10:53,W,437,12,3002207
211207773,2/19/2019,10,10268127,26.65,2/19/19 14:13,W,,,3006656
211207774,2/2/2019,2,10268263,210,2/7/19 10:53,W,903,4,3002343
211207774,2/13/2019,4,1572886,-441,2/13/19 8:56,W,,,3003836
211207776,2/2/2019,2,10268427,322.36,2/7/19 10:53,W,659,14,3002507
211207776,2/19/2019,10,10268427,32.25,2/19/19 14:13,W,,,3006836
211207777,2/2/2019,2,10268398,406.63,2/7/19 10:53,W,683,17,3002478
211207777,2/18/2019,4,1573421,-406.63,2/18/19 12:31,W,,,3005969
211207778,2/2/2019,2,10268430,462.81,2/7/19 10:53,W,579,19,3002510
211207778,2/12/2019,4,1572831,-462.81,2/12/19 12:53,W,,,3003777
211207779,2/3/2019,2,10268630,3852.24,2/8/19 9:56,W,2892,59,3002753
211207779,2/19/2019,4,1573553,-3852.24,2/18/19 15:29,W,,,3006114
211207780,2/3/2019,2,10268711,210,2/8/19 9:56,W,120,3,3002834
211207780,2/15/2019,4,1573089,-210,2/15/19 10:04,W,,,3005508
211207781,2/3/2019,2,10268777,294.27,2/8/19 9:56,W,280,13,3002900
211207781,2/20/2019,10,10268777,29.45,2/20/19 8:51,W,,,3007096
211207782,2/2/2019,2,10268324,597.22,2/7/19 10:53,W,421,23,3002404
211207782,2/18/2019,4,1573453,-597.22,2/18/19 13:16,W,,,3006001
211207783,2/2/2019,2,10268146,703.54,2/7/19 10:53,W,644,26,3002226
211207783,2/6/2019,5,1572558,-400,2/6/19 13:06,W,,,3001900
211207783,2/19/2019,10,10268146,70.35,2/19/19 14:13,W,,,3006666
211207783,2/27/2019,4,1574258,-500,2/26/19 16:55,W,,,3008571
211207784,2/2/2019,2,10268182,210,2/7/19 10:53,W,687,5,3002262
211207784,2/19/2019,10,10268182,21,2/19/19 14:13,W,,,3006690
211207785,2/3/2019,2,10268557,350.45,2/8/19 9:56,W,700,15,3002680
211207785,2/18/2019,4,1573197,-350.45,2/18/19 8:12,W,,,3005688
211207786,2/2/2019,2,10268266,266.18,2/7/19 10:53,W,12,12,3002346
211207786,2/19/2019,10,10268266,26.65,2/19/19 14:13,W,,,3006747
211207786,2/26/2019,4,1574148,-678.33,2/26/19 9:31,W,,,3008461
211207787,2/2/2019,2,10268156,350.45,2/7/19 10:53,W,434,15,3002236
211207787,2/18/2019,4,1573293,-350.45,2/18/19 9:57,W,,,3005790
211207788,2/2/2019,2,10267899,490.9,2/7/19 10:53,W,655,20,3001979
211207788,2/14/2019,4,1572993,-490.9,2/14/19 11:19,W,,,3004856
211207789,2/2/2019,2,10268289,809.86,2/7/19 10:53,W,546,29,3002369
211207789,2/19/2019,10,10268289,81,2/19/19 14:13,W,,,3006759
211207789,2/26/2019,4,1574146,-2199.56,2/26/19 9:30,W,,,3008459
211207790,2/2/2019,2,10268260,294.27,2/7/19 10:53,W,674,13,3002340
211207790,2/13/2019,4,1572917,-451,2/13/19 11:03,W,,,3003869
211207790,2/19/2019,10,10268260,29.45,2/19/19 14:13,W,,,3006744
211207791,2/2/2019,2,10268469,210,2/7/19 10:53,W,208,8,3002549
211207791,2/18/2019,4,1573283,-441,2/18/19 9:46,W,,,3005780
211207792,2/2/2019,2,10268044,210,2/7/19 10:53,W,287,10,3002124
211207792,2/19/2019,10,10268044,21,2/19/19 14:13,W,,,3006603
211207793,2/2/2019,2,10268288,210,2/7/19 10:53,W,286,1,3002368
211207793,2/19/2019,10,10268288,21,2/19/19 14:13,W,,,3006758
211207794,2/2/2019,2,10268287,7131.28,2/7/19 10:53,W,649,87,3002367
211207794,2/15/2019,4,1573190,-7131.28,2/15/19 16:47,W,,,3005681
211207795,2/2/2019,2,10268436,238.09,2/7/19 10:53,W,375,11,3002516
211207795,2/8/2019,4,1572661,-261.94,2/8/19 13:04,W,,,3003041
211207795,2/19/2019,10,10268436,23.85,2/19/19 14:13,W,,,3006842
211207796,2/2/2019,2,10268475,210,2/7/19 10:53,W,391,9,3002555
211207796,2/4/2019,4,1572470,-231,2/4/19 9:15,W,,,3001469
211207796,2/19/2019,10,10268475,21,2/19/19 14:13,W,,,3006868
211207797,2/2/2019,2,10268455,210,2/7/19 10:53,W,512,8,3002535
211207797,2/19/2019,10,10268455,21,2/19/19 14:13,W,,,3006856
211207799,2/2/2019,2,10268252,434.72,2/7/19 10:53,W,493,18,3002332
211207799,2/18/2019,4,1573210,-434.72,2/18/19 8:28,W,,,3005701
211207800,2/2/2019,2,10268269,210,2/7/19 10:53,W,322,10,3002349
211207800,2/18/2019,4,1573390,-502.83,2/18/19 11:47,W,,,3005926
211207801,2/2/2019,2,10268220,210,2/7/19 10:53,W,424,10,3002300
211207801,2/19/2019,10,10268220,21,2/19/19 14:13,W,,,3006716
211207802,2/2/2019,2,10268214,462.81,2/7/19 10:53,W,44,19,3002294
211207802,2/15/2019,4,1573078,-462.81,2/15/19 9:43,W,,,3005497
211207803,2/2/2019,2,10268249,210,2/7/19 10:53,W,372,7,3002329
211207803,2/19/2019,10,10268249,21,2/19/19 14:13,W,,,3006739
211207804,2/2/2019,2,10268264,406.63,2/7/19 10:53,W,328,17,3002344
211207804,2/18/2019,4,1573278,-406.63,2/18/19 9:41,W,,,3005775
211207805,2/2/2019,2,10268262,210,2/7/19 10:53,W,305,6,3002342
211207805,2/19/2019,10,10268262,21,2/19/19 14:13,W,,,3006746
211207806,2/2/2019,2,10268215,266.18,2/7/19 10:53,W,381,12,3002295
211207806,2/19/2019,10,10268215,26.65,2/19/19 14:13,W,,,3006712
211207807,2/2/2019,2,10268240,210,2/7/19 10:53,W,211,8,3002320
211207807,2/19/2019,10,10268240,21,2/19/19 14:13,W,,,3006731
211207809,2/2/2019,2,10268488,210,2/7/19 10:53,W,355,10,3002568
211207809,2/13/2019,4,1572946,-480.45,2/13/19 16:48,W,,,3003901
211207809,2/19/2019,10,10268488,21,2/19/19 14:13,W,,,3006880
211207810,2/2/2019,2,10267972,210,2/7/19 10:53,W,178,8,3002052
211207810,2/13/2019,4,1572863,-210,2/12/19 15:54,W,,,3003809
211207811,2/2/2019,2,10268038,378.54,2/7/19 10:53,W,401,16,3002118
211207811,2/19/2019,10,10268038,37.85,2/19/19 14:13,W,,,3006597
211207812,2/2/2019,2,10268221,266.18,2/7/19 10:53,W,477,12,3002301
211207812,2/19/2019,10,10268221,26.65,2/19/19 14:13,W,,,3006717
211207813,2/2/2019,2,10268225,210,2/7/19 10:53,W,416,8,3002305
211207813,2/19/2019,10,10268225,21,2/19/19 14:13,W,,,3006720
211207814,2/2/2019,2,10268279,322.36,2/7/19 10:53,W,612,14,3002359
211207814,2/19/2019,10,10268279,32.25,2/19/19 14:13,W,,,3006756
211207814,2/26/2019,4,1574149,-540,2/26/19 9:32,W,,,3008462
211207815,2/2/2019,2,10268239,210,2/7/19 10:53,W,368,9,3002319
211207815,2/19/2019,10,10268239,21,2/19/19 14:13,W,,,3006730
211207816,2/2/2019,2,10268370,238.09,2/7/19 10:53,W,348,11,3002450
211207816,2/19/2019,4,1573800,-261.94,2/19/19 16:13,W,,,3006942
211207816,2/19/2019,10,10268370,23.85,2/19/19 14:13,W,,,3006803
211207817,2/2/2019,2,10268169,210,2/7/19 10:53,W,342,8,3002249
211207817,2/19/2019,10,10268169,21,2/19/19 14:13,W,,,3006682
211207818,2/2/2019,2,10268222,322.36,2/7/19 10:53,W,994,14,3002302
