Acct_No,Trans_Date,Ref_Code,Ref_no,Amount,Timestamp,Tag,Reading,Consumption,sequence
211207864,3/15/2019,6,9119,-16.12,3/15/19 9:06,W,,,3013977
211207865,3/2/2019,2,10271754,210,3/5/19 16:34,W,726,7,3010533
211207865,3/6/2019,4,1574777,-462,3/6/19 14:40,W,,,3010686
211207865,3/20/2019,10,10271754,21,3/20/19 8:06,W,,,3015150
211207869,3/2/2019,2,10271790,462.81,3/5/19 16:34,W,510,19,3010569
211207869,3/6/2019,4,1574785,-1224.46,3/6/19 15:14,W,,,3010693
211207869,3/20/2019,10,10271790,46.3,3/20/19 8:06,W,,,3015173
211207870,3/2/2019,2,10271792,210,3/5/19 16:34,W,224,5,3010571
211207870,3/12/2019,4,1576157,-902,3/12/19 10:19,W,,,3013473
211207870,3/20/2019,10,10271792,21,3/20/19 8:06,W,,,3015175
211207871,3/2/2019,2,10271802,210,3/5/19 16:34,W,155,7,3010581
211207871,3/20/2019,10,10271802,21,3/20/19 8:06,W,,,3015179
211207872,3/2/2019,2,10271794,210,3/5/19 16:34,W,682,10,3010573
211207872,3/6/2019,4,1574784,-994.72,3/6/19 15:09,W,,,3010692
211207872,3/20/2019,10,10271794,21,3/20/19 8:06,W,,,3015177
211207873,3/2/2019,2,10271286,238.09,3/5/19 16:34,W,217,11,3010065
211207873,3/15/2019,4,1576516,-238.09,3/15/19 11:06,W,,,3014080
211207874,3/2/2019,2,10271302,210,3/5/19 16:34,W,226,8,3010081
211207874,3/18/2019,4,1576741,-210,3/18/19 10:48,W,,,3014319
211207875,3/2/2019,2,10271576,210,3/5/19 16:34,W,84,6,3010355
211207875,3/18/2019,4,1576946,-210,3/18/19 16:26,W,,,3014528
211207876,3/2/2019,2,10271595,462.81,3/5/19 16:34,W,483,19,3010374
211207876,3/6/2019,4,1574787,-2370,3/6/19 15:19,W,,,3011101
211207876,3/20/2019,4,1577113,-315.58,3/19/19 15:15,W,,,3014695
211207876,3/20/2019,5,1577113,-309.27,3/19/19 15:20,W,,,3014697
211207876,3/20/2019,8,1577113,315.58,3/19/19 15:17,W,,,3014696
211207876,3/20/2019,14,1577113,-6.31,3/19/19 15:20,W,,,3014698
211207877,3/2/2019,2,10271604,210,3/5/19 16:34,W,189,7,3010383
211207877,3/20/2019,4,1577258,-231,3/20/19 14:37,W,,,3015323
211207877,3/20/2019,10,10271604,21,3/20/19 8:06,W,,,3015065
211207878,3/2/2019,2,10271453,210,3/5/19 16:34,W,175,8,3010232
211207878,3/20/2019,10,10271453,21,3/20/19 8:06,W,,,3014961
211207879,3/3/2019,2,10272087,322.36,3/6/19 15:15,W,2264,14,3010947
211207879,3/18/2019,4,1576675,-322.36,3/18/19 9:20,W,,,3014251
211207880,3/2/2019,2,10271610,378.54,3/5/19 16:34,W,245,16,3010389
211207880,3/15/2019,4,1576573,-378.54,3/15/19 14:41,W,,,3014144
211207881,3/2/2019,2,10271708,210,3/5/19 16:34,W,98,1,3010487
211207881,3/19/2019,4,1577018,-210,3/19/19 9:37,W,,,3014600
211207882,3/2/2019,2,10271577,238.09,3/5/19 16:34,W,172,11,3010356
211207882,3/6/2019,4,1574742,-554.77,3/6/19 9:53,W,,,3010650
211207882,3/20/2019,10,10271577,23.85,3/20/19 8:06,W,,,3015045
211207883,3/2/2019,2,10271642,210,3/5/19 16:34,W,15,10,3010421
211207883,3/4/2019,4,1574562,-585.66,3/4/19 9:30,W,,,3009423
211207883,3/20/2019,10,10271642,21,3/20/19 8:06,W,,,3015088
211207884,3/2/2019,2,10271506,378.54,3/5/19 16:34,W,204,16,3010285
211207884,3/20/2019,10,10271506,37.85,3/20/19 8:06,W,,,3015000
211207885,3/2/2019,2,10271542,210,3/5/19 16:34,W,122,5,3010321
211207885,3/15/2019,4,1576593,-441,3/15/19 15:42,W,,,3014164
211207887,3/2/2019,2,10271606,210,3/5/19 16:34,W,207,9,3010385
211207887,3/20/2019,10,10271606,21,3/20/19 8:06,W,,,3015066
211207890,3/2/2019,2,10271617,315,3/5/19 16:34,W,49,2,3010396
211207890,3/20/2019,10,10271617,31.5,3/20/19 8:06,W,,,3015074
211207890,3/25/2019,4,1577467,-346.5,3/22/19 17:02,W,,,3016496
211207891,3/2/2019,2,10271273,210,3/5/19 16:34,W,64,5,3010052
211207891,3/6/2019,4,1574715,-554.72,3/5/19 16:54,W,,,3010623
211207891,3/20/2019,10,10271273,21,3/20/19 8:06,W,,,3014856
211207892,3/2/2019,2,10271496,210,3/5/19 16:34,W,174,10,3010275
211207892,3/6/2019,4,1574700,-585.66,3/5/19 15:02,W,,,3009995
211207892,3/20/2019,10,10271496,21,3/20/19 8:06,W,,,3014991
211207893,3/2/2019,2,10271588,210,3/5/19 16:34,W,140,7,3010367
211207893,3/12/2019,4,1576135,-210,3/12/19 9:10,W,,,3013022
211207894,3/2/2019,2,10271269,1930.94,3/5/19 16:34,W,289,36,3010048
211207894,3/20/2019,10,10271269,193.1,3/20/19 8:06,W,,,3014854
211207895,3/2/2019,2,10271488,210,3/5/19 16:34,W,158,10,3010267
211207895,3/14/2019,4,1576350,-210,3/14/19 9:50,W,,,3013822
211207897,3/2/2019,2,10271572,210,3/5/19 16:34,W,141,9,3010351
211207897,3/8/2019,4,1574919,-441,3/8/19 10:16,W,,,3011255
211207898,3/2/2019,2,10271582,210,3/5/19 16:34,W,74,5,3010361
211207898,3/18/2019,4,1576697,-231,3/18/19 9:56,W,,,3014275
211207898,3/20/2019,10,10271582,21,3/20/19 8:06,W,,,3015050
211207900,3/2/2019,2,10271443,210,3/5/19 16:34,W,73,5,3010222
211207900,3/11/2019,4,0.01575,-441,3/11/19 9:03,W,,,3011883
211207900,3/11/2019,4,1575000,-441,3/11/19 9:04,W,,,3011885
211207900,3/11/2019,8,0.01575,441,3/11/19 9:04,W,,,3011884
211207901,3/2/2019,2,10271543,210,3/5/19 16:34,W,116,8,3010322
211207901,3/18/2019,4,1576793,-210,3/18/19 11:31,W,,,3014350
211207902,3/2/2019,2,10271560,210,3/5/19 16:34,W,145,9,3010339
211207902,3/18/2019,4,1576870,-441,3/18/19 13:51,W,,,3014429
211207903,3/2/2019,2,10271589,6546.64,3/5/19 16:34,W,981,81,3010368
211207903,3/12/2019,4,1576100,-10000,3/11/19 16:09,W,,,3012663
211207903,3/20/2019,10,10271589,654.7,3/20/19 8:06,W,,,3015054
211207904,3/2/2019,2,10271466,210,3/5/19 16:34,W,60,5,3010245
211207904,3/20/2019,10,10271466,21,3/20/19 8:06,W,,,3014970
211207905,3/2/2019,2,10271537,532.36,3/5/19 16:34,W,1504,12,3010316
211207905,3/11/2019,4,1576059,-532.36,3/11/19 12:11,W,,,3011999
211207906,3/2/2019,2,10271747,210,3/5/19 16:34,W,139,7,3010526
211207906,3/14/2019,4,1576383,-210,3/14/19 11:47,W,,,3013857
211207907,3/1/2019,4,1574494,-492.94,3/1/19 12:46,W,,,3009352
211207907,3/2/2019,2,10271451,210,3/5/19 16:34,W,698,9,3010230
211207907,3/18/2019,4,1576688,-210,3/18/19 9:46,W,,,3014266
211207908,3/2/2019,2,10271425,238.09,3/5/19 16:34,W,832,11,3010204
211207908,3/7/2019,4,1574819,-238.09,3/7/19 8:30,W,,,3011152
211207909,3/2/2019,2,10271536,210,3/5/19 16:34,W,667,5,3010315
211207909,3/20/2019,10,10271536,21,3/20/19 8:06,W,,,3015022
211207910,3/2/2019,2,10271558,210,3/5/19 16:34,W,236,5,3010337
211207910,3/18/2019,4,1576871,-210,3/18/19 13:52,W,,,3014430
211207911,3/2/2019,2,10271504,210,3/5/19 16:34,W,58,6,3010283
211207911,3/20/2019,10,10271504,21,3/20/19 8:06,W,,,3014998
211207912,3/2/2019,2,10271581,238.09,3/5/19 16:34,W,104,11,3010360
211207912,3/20/2019,10,10271581,23.85,3/20/19 8:06,W,,,3015049
211207913,3/2/2019,2,10271723,210,3/5/19 16:34,W,859,10,3010502
211207913,3/12/2019,4,1576166,-210,3/12/19 11:02,W,,,3013589
211207914,3/2/2019,2,10271445,210,3/5/19 16:34,W,152,5,3010224
211207914,3/20/2019,10,10271445,21,3/20/19 8:06,W,,,3014956
211207915,3/2/2019,2,10271563,210,3/5/19 16:34,W,189,10,3010342
211207915,3/20/2019,4,1577211,-231,3/20/19 11:17,W,,,3015275
211207915,3/20/2019,10,10271563,21,3/20/19 8:06,W,,,3015034
211207916,3/2/2019,2,10271772,210,3/5/19 16:34,W,773,9,3010551
211207916,3/20/2019,10,10271772,21,3/20/19 8:06,W,,,3015163
211207917,3/2/2019,2,10271538,294.27,3/5/19 16:34,W,96,13,3010317
211207917,3/12/2019,4,1576121,-492.94,3/12/19 8:35,W,,,3013003
211207917,3/20/2019,10,10271538,29.45,3/20/19 8:06,W,,,3015023
211207918,3/2/2019,2,10271231,420,3/5/19 16:34,W,518,9,3010010
211207918,3/12/2019,4,1576087,-420,3/11/19 15:11,W,,,3012650
211207919,3/2/2019,2,10271522,210,3/5/19 16:34,W,51,6,3010301
211207919,3/5/2019,4,1574640,-462,3/5/19 8:30,W,,,3009939
211207919,3/20/2019,10,10271522,21,3/20/19 8:06,W,,,3015013
211207920,3/2/2019,2,10271293,3084.9,3/5/19 16:34,W,317,50,3010072
211207920,3/15/2019,4,1576549,-6103.16,3/15/19 13:25,W,,,3014120
211207921,3/2/2019,2,10271547,842.36,3/5/19 16:34,W,145,22,3010326
211207921,3/19/2019,4,1577023,-1885.88,3/19/19 9:44,W,,,3014605
211207922,3/2/2019,2,10271786,378.54,3/5/19 16:34,W,113,16,3010565
211207922,3/12/2019,4,1576153,-378.54,3/12/19 10:12,W,,,3013042
211207923,3/3/2019,2,10272114,322.36,3/6/19 15:15,W,83,14,3010974
211207923,3/7/2019,4,1574879,-354.61,3/7/19 13:31,W,,,3011213
211207923,3/21/2019,10,10272114,32.25,3/21/19 8:44,W,,,3015788
211207924,3/2/2019,2,10271338,210,3/5/19 16:34,W,31,8,3010117
211207924,3/20/2019,10,10271338,21,3/20/19 8:06,W,,,3014884
211207926,3/2/2019,2,10271798,210,3/5/19 16:34,W,22,4,3010577
211207926,3/20/2019,10,10271798,21,3/20/19 8:06,W,,,3015178
211207927,3/2/2019,2,10271579,294.27,3/5/19 16:34,W,32,13,3010358
211207927,3/15/2019,6,9164,-14.71,3/15/19 10:37,W,,,3014065
211207927,3/20/2019,10,10271579,28,3/20/19 8:06,W,,,3015047
211207928,3/2/2019,2,10271627,210,3/5/19 16:34,W,7,2,3010406
211207928,3/15/2019,4,1576421,-210,3/14/19 15:33,W,,,3013929
211207929,3/2/2019,2,10271814,350.45,3/5/19 16:34,W,1083,15,3010593
211207929,3/20/2019,10,10271814,35.05,3/20/19 8:06,W,,,3015188
212200650,3/2/2019,2,10271272,210,3/5/19 16:34,W,4,2,3010051
212200650,3/12/2019,4,1576118,-205.8,3/12/19 8:24,W,,,3012994
212200650,3/12/2019,14,1576118,-4.2,3/12/19 8:24,W,,,3012995
213200630,3/2/2019,2,10271270,1106.9,3/5/19 16:34,W,605,24,3010049
213200630,3/15/2019,4,1576562,-1106.9,3/15/19 14:09,W,,,3014133
214200214,3/2/2019,2,10271240,2717.08,3/5/19 16:34,W,1052,51,3010019
214200214,3/18/2019,4,1576909,-6429.38,3/18/19 14:41,W,,,3014470
214200330,3/2/2019,2,10271253,6936.4,3/5/19 16:34,W,2064,85,3010032
214200330,3/18/2019,4,1576773,-6936.4,3/18/19 10:59,W,,,3014330
214202690,3/1/2019,4,1574490,-385.5,3/1/19 11:41,W,,,3009348
214202690,3/2/2019,2,10271382,406.63,3/5/19 16:34,W,269,17,3010161
214202690,3/20/2019,10,10271382,40.7,3/20/19 8:06,W,,,3014918
214203430,3/2/2019,2,10271429,210,3/5/19 16:34,W,457,9,3010208
214203430,3/20/2019,10,10271429,21,3/20/19 8:06,W,,,3014946
214204770,3/2/2019,2,10271625,462.81,3/5/19 16:34,W,335,19,3010404
214204770,3/20/2019,10,10271625,46.3,3/20/19 8:06,W,,,3015078
215200640,3/2/2019,2,10271271,981.8,3/5/19 16:34,W,809,20,3010050
215200640,3/20/2019,4,1577260,-1080,3/20/19 14:43,W,,,3015325
215200640,3/20/2019,10,10271271,98.2,3/20/19 8:06,W,,,3014855
215204760,3/2/2019,2,10271624,30711.76,3/5/19 16:34,W,410,329,3010403
215204760,3/21/2019,4,1577386,-30097.52,3/21/19 15:51,W,,,3016073
215204760,3/21/2019,14,1577386,-614.24,3/21/19 15:51,W,,,3016074
311200000,3/3/2019,2,10272216,210,3/6/19 15:15,W,7,6,3011076
311200000,3/12/2019,4,1576188,-210,3/12/19 14:28,W,,,3013613
311200020,3/3/2019,2,10271835,266.18,3/6/19 15:15,W,16,12,3010694
311200020,3/14/2019,4,1576396,-266.18,3/14/19 13:49,W,,,3013877
311200040,3/3/2019,2,10271836,294.27,3/6/19 15:15,W,17,13,3010695
311200040,3/21/2019,10,10271836,29.45,3/21/19 8:44,W,,,3015686
311200080,3/3/2019,2,10271842,974.45,3/6/19 15:15,W,1277,33,3010701
311200090,3/3/2019,2,10271838,322.36,3/6/19 15:15,W,1290,14,3010697
311200090,3/20/2019,4,1577161,-615.19,3/20/19 8:54,W,,,3015223
311200100,3/3/2019,2,10271840,210,3/6/19 15:15,W,12,9,3010699
311200100,3/7/2019,4,1574858,-210,3/7/19 10:50,W,,,3011191
311200140,3/3/2019,2,10271843,668.1,3/6/19 15:15,W,765,25,3010702
311200150,3/3/2019,2,10271844,526.34,3/6/19 15:15,W,1413,21,3010703
311200150,3/21/2019,10,10271844,52.65,3/21/19 8:44,W,,,3015688
311200180,3/3/2019,2,10271845,210,3/6/19 15:15,W,11,8,3010704
311200180,3/7/2019,4,1574820,-199.5,3/7/19 8:46,W,,,3011153
311200180,3/15/2019,6,9143,-10.5,3/15/19 9:47,W,,,3014021
311200190,3/3/2019,2,10271955,210,3/6/19 15:15,W,318,8,3010815
311200190,3/18/2019,4,1576778,-210,3/18/19 11:08,W,,,3014335
311200210,3/3/2019,2,10271846,210,3/6/19 15:15,W,8,5,3010705
311200210,3/11/2019,4,1574976,-210,3/11/19 8:16,W,,,3011857
311200216,3/3/2019,2,10271953,210,3/6/19 15:15,W,826,2,3010812
311200216,3/21/2019,10,10271953,21,3/21/19 8:44,W,,,3015729
311200220,3/3/2019,2,10271847,294.27,3/6/19 15:15,W,133,13,3010706
311200220,3/20/2019,4,1577102,-294.27,3/19/19 14:25,W,,,3014684
311200230,3/3/2019,2,10271848,406.63,3/6/19 15:15,W,23,17,3010707
311200230,3/13/2019,4,1576262,-406.63,3/13/19 10:02,W,,,3013696
311200250,3/1/2019,4,1574498,-323.72,3/1/19 14:06,W,,,3009356
311200250,3/3/2019,2,10271849,294.27,3/6/19 15:15,W,1139,13,3010708
311200250,3/21/2019,10,10271849,29.45,3/21/19 8:44,W,,,3015689
311200260,3/3/2019,2,10271850,406.63,3/6/19 15:15,W,25,17,3010709
311200260,3/15/2019,4,1576579,-406.63,3/15/19 14:58,W,,,3014150
311200270,3/2/2019,2,10271259,210,3/5/19 16:34,W,13,9,3010038
311200270,3/8/2019,4,1574904,-210,3/8/19 8:35,W,,,3011238
311200290,3/3/2019,2,10271851,210,3/6/19 15:15,W,14,10,3010710
311200290,3/18/2019,4,1576916,-210,3/18/19 14:50,W,,,3014477
311200300,3/3/2019,2,10271852,210,3/6/19 15:15,W,12,8,3010711
311200300,3/13/2019,4,1576214,-210,3/13/19 8:13,W,,,3013641
311200310,3/3/2019,2,10271853,266.18,3/6/19 15:15,W,18,12,3010712
311200310,3/11/2019,4,1574986,-266.18,3/11/19 8:29,W,,,3011867
311200330,3/3/2019,2,10271855,210,3/6/19 15:15,W,1516,1,3010714
311200330,3/11/2019,4,1576015,-210,3/11/19 9:36,W,,,3011900
311200331,3/4/2019,2,10272637,210,3/8/19 15:28,W,367,6,3011696
311200331,3/21/2019,10,10272637,21,3/21/19 8:37,W,,,3015588
311200350,3/3/2019,2,10271856,1054.88,3/6/19 15:15,W,37,26,3010715
311200350,3/21/2019,10,10271856,105.5,3/21/19 8:44,W,,,3015690
311200360,3/5/2019,2,10273318,210,3/11/19 14:15,W,412,9,3012552
311200360,3/12/2019,6,9016,-10.5,3/12/19 7:32,W,,,3012681
311200360,3/15/2019,4,1576404,-199.5,3/14/19 14:40,W,,,3013897
311200380,3/3/2019,2,10271857,561.78,3/6/19 15:15,W,1010,22,3010716
311200380,3/8/2019,4,1574936,-533.69,3/8/19 11:13,W,,,3011273
311200380,3/14/2019,6,9110,-28.09,3/14/19 15:22,W,,,3013925
311200390,3/3/2019,2,10271858,210,3/6/19 15:15,W,12,9,3010717
311200390,3/18/2019,4,1576851,-210,3/18/19 13:27,W,,,3014408
311200400,3/3/2019,2,10271860,210,3/6/19 15:15,W,3,1,3010719
311200400,3/11/2019,4,1574982,-210,3/11/19 8:25,W,,,3011863
311200410,3/3/2019,2,10271862,238.09,3/6/19 15:15,W,567,11,3010721
311200410,3/18/2019,4,1576654,-469.09,3/18/19 8:59,W,,,3014230
311200430,3/3/2019,2,10271863,210,3/6/19 15:15,W,990,0,3010722
311200430,3/8/2019,4,1574937,-199.5,3/8/19 11:14,W,,,3011274
311200430,3/21/2019,6,9177,-10.5,3/21/19 8:43,W,,,3015683
311200440,3/3/2019,2,10271865,210,3/6/19 15:15,W,12,8,3010724
311200440,3/21/2019,10,10271865,21,3/21/19 8:44,W,,,3015691
311200450,3/3/2019,2,10271864,1103.6,3/6/19 15:15,W,53,36,3010723
311200450,3/12/2019,4,1576136,-1103.6,3/12/19 9:16,W,,,3013023
311200490,3/3/2019,2,10271866,210,3/6/19 15:15,W,1283,8,3010725
311200490,3/8/2019,4,1574934,-210,3/8/19 11:00,W,,,3011271
311200500,3/3/2019,2,10271867,266.18,3/6/19 15:15,W,893,12,3010726
311200500,3/8/2019,4,1574935,-266.18,3/8/19 11:01,W,,,3011272
311200510,3/3/2019,2,10271868,210,3/6/19 15:15,W,421,6,3010727
311200510,3/11/2019,4,1574979,-210,3/11/19 8:20,W,,,3011860
311200520,3/3/2019,2,10271869,294.27,3/6/19 15:15,W,1157,13,3010728
311200520,3/14/2019,4,1576327,-525.27,3/14/19 8:46,W,,,3013791
311200550,3/3/2019,2,10271870,434.72,3/6/19 15:15,W,25,18,3010729
311200550,3/21/2019,10,10271870,43.5,3/21/19 8:44,W,,,3015692
311200560,3/3/2019,2,10271871,210,3/6/19 15:15,W,12,9,3010730
311200560,3/15/2019,4,1576590,-210,3/15/19 15:25,W,,,3014161
311200570,3/3/2019,2,10271872,210,3/6/19 15:15,W,8,6,3010731
311200570,3/15/2019,4,1576591,-210,3/15/19 15:26,W,,,3014162
311200600,3/3/2019,2,10271874,350.45,3/6/19 15:15,W,1791,15,3010733
311200600,3/4/2019,4,1574540,-385.5,3/4/19 8:57,W,,,3009399
311200600,3/21/2019,10,10271874,35.05,3/21/19 8:44,W,,,3015693
311200650,3/3/2019,2,10271877,588.54,3/6/19 15:15,W,2646,13,3010736
311200650,3/18/2019,4,1576735,-588.54,3/18/19 10:40,W,,,3014313
311200670,3/3/2019,2,10271878,266.18,3/6/19 15:15,W,1376,12,3010737
311200670,3/4/2019,4,1574530,-307.56,3/4/19 8:35,W,,,3009389
311200670,3/12/2019,6,9018,-13.3,3/12/19 7:38,W,,,3012683
311200670,3/21/2019,10,10271878,25.3,3/21/19 8:44,W,,,3015694
311200680,3/3/2019,2,10271882,462.81,3/6/19 15:15,W,759,19,3010741
311200680,3/21/2019,10,10271882,46.3,3/21/19 8:44,W,,,3015696
311200700,3/3/2019,2,10271880,210,3/6/19 15:15,W,664,5,3010739
311200700,3/21/2019,10,10271880,21,3/21/19 8:44,W,,,3015695
311200710,3/3/2019,2,10271881,809.86,3/6/19 15:15,W,45,29,3010740
311200710,3/14/2019,4,1576319,-769.37,3/14/19 8:17,W,,,3013783
311200710,3/14/2019,6,9097,-40.49,3/14/19 14:28,W,,,3013895
311200740,3/3/2019,2,10271884,526.34,3/6/19 15:15,W,951,21,3010743
311200740,3/18/2019,4,1576894,-526.34,3/18/19 14:24,W,,,3014455
311200750,3/3/2019,2,10271885,210,3/6/19 15:15,W,15,10,3010744
311200750,3/6/2019,4,1574739,-1086,3/6/19 9:49,W,,,3010647
311200750,3/21/2019,10,10271885,21,3/21/19 8:44,W,,,3015698
311200760,3/3/2019,2,10271887,210,3/6/19 15:15,W,749,8,3010746
311200760,3/13/2019,6,9070,-10.5,3/13/19 14:36,W,,,3013761
311200760,3/14/2019,4,1576365,-199.5,3/14/19 10:31,W,,,3013837
311200761,3/3/2019,2,10271861,294.27,3/6/19 15:15,W,18,13,3010720
311200761,3/11/2019,4,1574978,-294.27,3/11/19 8:20,W,,,3011859
311200762,3/3/2019,2,10271888,238.09,3/6/19 15:15,W,15,11,3010747
311200762,3/12/2019,4,1576177,-238.09,3/12/19 13:16,W,,,3013600
311200763,3/3/2019,2,10271886,736.1,3/6/19 15:15,W,1129,20,3010745
311200763,3/21/2019,10,10271886,73.65,3/21/19 8:44,W,,,3015699
311200770,3/3/2019,2,10271889,210,3/6/19 15:15,W,15,10,3010748
311200770,3/15/2019,6,9122,-10.5,3/15/19 9:11,W,,,3013984
311200770,3/19/2019,4,1576965,-199.5,3/19/19 8:18,W,,,3014547
311200780,3/3/2019,2,10271890,210,3/6/19 15:15,W,12,8,3010749
311200780,3/18/2019,4,1576800,-210,3/18/19 11:39,W,,,3014357
311200790,3/3/2019,2,10271891,210,3/6/19 15:15,W,15,10,3010750
311200790,3/21/2019,10,10271891,21,3/21/19 8:44,W,,,3015700
311200810,3/3/2019,2,10271893,266.18,3/6/19 15:15,W,16,12,3010752
311200810,3/21/2019,10,10271893,26.65,3/21/19 8:44,W,,,3015701
311200820,3/3/2019,2,10271895,210,3/6/19 15:15,W,2500,4,3010754
311200820,3/11/2019,4,1576060,-210,3/11/19 12:37,W,,,3012000
311200980,3/3/2019,2,10271897,210,3/6/19 15:15,W,837,2,3010756
311200980,3/13/2019,4,1576209,-210,3/13/19 8:05,W,,,3013636
311200981,3/3/2019,2,10271876,266.18,3/6/19 15:15,W,992,12,3010735
311200981,3/18/2019,4,1576823,-266.18,3/18/19 12:57,W,,,3014380
311200982,3/3/2019,2,10271898,378.54,3/6/19 15:15,W,2457,16,3010757
311200982,3/15/2019,4,1576538,-378.54,3/15/19 12:51,W,,,3014108
311200991,3/3/2019,2,10271899,210,3/6/19 15:15,W,15,1,3010758
311200991,3/21/2019,10,10271899,21,3/21/19 8:44,W,,,3015703
311201030,3/3/2019,2,10271901,738.98,3/6/19 15:15,W,36,27,3010760
311201030,3/21/2019,10,10271901,73.9,3/21/19 8:44,W,,,3015705
311201190,3/3/2019,2,10271902,210,3/6/19 15:15,W,1237,3,3010761
311201190,3/15/2019,4,1576499,-210,3/15/19 10:29,W,,,3014059
311201230,3/3/2019,2,10271906,294.27,3/6/19 15:15,W,967,13,3010765
311201230,3/18/2019,4,1576875,-294.27,3/18/19 13:58,W,,,3014434
311201240,3/3/2019,2,10271908,210,3/6/19 15:15,W,330,3,3010767
311201240,3/21/2019,10,10271908,21,3/21/19 8:44,W,,,3015710
311201250,3/3/2019,2,10271907,210,3/6/19 15:15,W,12,8,3010766
311201250,3/21/2019,10,10271907,21,3/21/19 8:44,W,,,3015709
311201260,3/3/2019,2,10272074,210,3/6/19 15:15,W,11,7,3010934
311201260,3/18/2019,4,1576897,-210,3/18/19 14:27,W,,,3014458
311201290,3/3/2019,2,10271905,2055.32,3/6/19 15:15,W,3399,56,3010764
311201290,3/7/2019,6,9009,-1845.32,3/7/19 11:23,W,,,3011200
311201290,3/21/2019,10,10271905,21,3/21/19 8:44,W,,,3015708
311201320,3/3/2019,2,10271910,210,3/6/19 15:15,W,12,8,3010769
311201320,3/13/2019,6,9059,-10.5,3/13/19 13:49,W,,,3013747
311201320,3/15/2019,4,1576479,-199.5,3/15/19 9:49,W,,,3014023
311201340,3/3/2019,2,10271911,210,3/6/19 15:15,W,4,2,3010770
311201340,3/5/2019,4,1574660,-462,3/5/19 9:55,W,,,3009959
311201340,3/21/2019,10,10271911,21,3/21/19 8:44,W,,,3015711
311201360,3/3/2019,2,10271912,294.27,3/6/19 15:15,W,18,13,3010771
311201360,3/8/2019,4,1574970,-279.56,3/8/19 16:38,W,,,3011851
311201360,3/13/2019,6,9054,-14.71,3/13/19 13:31,W,,,3013741
311201370,3/3/2019,2,10271913,266.18,3/6/19 15:15,W,1597,12,3010772
311201370,3/6/2019,4,1574809,-925.55,3/6/19 16:13,W,,,3011140
311201370,3/21/2019,10,10271913,26.65,3/21/19 8:44,W,,,3015712
311201380,3/3/2019,2,10271914,490.9,3/6/19 15:15,W,1690,20,3010773
311201380,3/12/2019,6,9025,-24.54,3/12/19 8:31,W,,,3012997
311201380,3/18/2019,4,1576833,-466.36,3/18/19 13:08,W,,,3014390
311201390,3/3/2019,2,10271915,462.81,3/6/19 15:15,W,27,19,3010774
311201390,3/6/2019,4,1574812,-617.98,3/6/19 16:38,W,,,3011143
311201390,3/21/2019,10,10271915,46.3,3/21/19 8:44,W,,,3015713
311201420,3/3/2019,2,10271916,210,3/6/19 15:15,W,417,8,3010775
311201420,3/18/2019,4,1576864,-300,3/18/19 13:45,W,,,3014422
311201430,3/3/2019,2,10272236,703.54,3/6/19 15:15,W,29,26,3011096
311201430,3/7/2019,4,1574869,-668.36,3/7/19 11:34,W,,,3011203
311201430,3/14/2019,6,9073,-35.18,3/14/19 8:54,W,,,3013795
311201450,3/3/2019,2,10272117,434.72,3/6/19 15:15,W,23,18,3010977
311201450,3/18/2019,4,1576850,-434.72,3/18/19 13:27,W,,,3014407
311201460,3/3/2019,2,10271917,434.72,3/6/19 15:15,W,25,18,3010776
311201460,3/14/2019,6,9111,-21.73,3/14/19 15:23,W,,,3013927
311201460,3/15/2019,4,1576497,-412.99,3/15/19 10:25,W,,,3014055
311201480,3/3/2019,2,10271918,210,3/6/19 15:15,W,756,3,3010777
311201480,3/14/2019,6,9099,-10.5,3/14/19 14:48,W,,,3013902
311201480,3/18/2019,5,1576886,-199.5,3/18/19 14:14,W,,,3014447
311201490,3/3/2019,2,10271919,703.54,3/6/19 15:15,W,34,26,3010778
311201490,3/21/2019,10,10271919,70.35,3/21/19 8:44,W,,,3015714
311201500,3/3/2019,2,10271920,1275.8,3/6/19 15:15,W,49,40,3010779
311201500,3/21/2019,10,10271920,127.6,3/21/19 8:44,W,,,3015715
311201520,3/3/2019,2,10271922,1146.65,3/6/19 15:15,W,45,37,3010781
311201520,3/21/2019,10,10271922,114.7,3/21/19 8:44,W,,,3015716
311201530,3/3/2019,2,10271924,526.34,3/6/19 15:15,W,2622,21,3010783
311201530,3/19/2019,4,1577034,-526.34,3/19/19 10:02,W,,,3014616
311201560,3/3/2019,2,10271921,266.18,3/6/19 15:15,W,17,12,3010780
311201560,3/15/2019,4,1576498,-266.18,3/15/19 10:29,W,,,3014058
311201570,3/3/2019,2,10271926,210,3/6/19 15:15,W,3566,9,3010785
311201570,3/8/2019,4,1574916,-424.95,3/8/19 10:00,W,,,3011252
311201570,3/15/2019,6,9138,-10.5,3/15/19 9:41,W,,,3014010
311201570,3/21/2019,10,10271926,19.95,3/21/19 8:44,W,,,3015719
311201571,3/1/2019,4,1574483,-1018.22,3/1/19 11:14,W,,,3009337
311201571,3/3/2019,2,10272090,490.9,3/6/19 15:15,W,808,20,3010950
311201571,3/19/2019,4,1576999,-490.9,3/19/19 9:11,W,,,3014581
311201580,3/3/2019,2,10271929,406.63,3/6/19 15:15,W,26,17,3010788
311201580,3/7/2019,4,1574837,-406.63,3/7/19 9:40,W,,,3011170
311201581,3/3/2019,2,10271927,210,3/6/19 15:15,W,624,10,3010786
